Id,Tinfilt[s],Cumul_Infiltration[mm]
21,4314,637.75
21,4349,642.25
21,4387,646.75
21,4425,651.25
21,4458,655.5
21,4494,659.75
21,4528,664.25
21,4564,668.5
21,4598,672.5
21,4632,676.5
21,4666,680.5
21,4698,684
21,4728,687.5
21,4761,691.25
21,4790,695
21,4822,699
21,4854,702.5
21,4882,706
22,0,0
22,7,5.5
22,16,10.75
22,27,16
22,41,21.25
22,59,26.25
22,78,29.75
22,92,34.75
22,116,38
22,130,43
22,155,47.75
22,181,52.75
22,212,56.5
22,229,61.75
22,263,65.5
22,278,70.25
22,306,75.5
22,335,80.75
22,365,84
22,381,88.5
22,408,93.25
22,435,98
22,462,102.75
22,488,107.25
22,515,112
22,524,113.5
22,548,121.75
22,564,125
22,623,133.25
22,782,157
22,985,185.5
22,1046,188.5
22,1070,193
22,1115,197.5
22,1151,201.75
22,1192,206
23,0,0
23,10,9.5
23,21,14.5
23,35,19
23,53,24
23,88,31.75
23,110,36.25
23,137,40.5
23,163,44.75
23,189,49
23,221,54
23,255,59.25
23,291,64.75
23,325,69.5
23,359,74.75
23,392,79.75
23,426,84.5
23,455,89.75
23,487,94.25
23,521,99.25
23,552,104
23,583,108.75
23,616,113.25
23,647,117.75
23,676,121.75
23,713,127.25
23,750,132.25
23,785,137
23,821,142
23,855,146.5
23,889,151.5
23,922,156.5
23,954,160.75
23,987,165.25
23,1018,169.5
23,1051,174.25
23,1082,178.5
23,1112,182.75
23,1143,186.75
23,1172,190.75
23,1201,194.75
23,1230,198.5
23,1259,202
23,1288,205.75
23,1315,209.25
23,1341,212.75
23,1369,216.25
23,1395,219.75
23,1437,225
23,1476,230.75
23,1517,236
23,1557,241
23,1596,246
23,1633,250.75
23,1671,255.25
23,1707,260.25
23,1744,264.75
23,1778,269.75
23,1814,274.5
23,1854,279.25
23,1886,283.5
23,1927,288.75
23,1967,294
23,2010,299.25
23,2052,304.5
23,2095,309.75
23,2134,314.5
23,2175,319.5
23,2214,324.5
23,2250,329.25
23,2291,333.5
23,2326,338.25
23,2364,342.75
23,2400,347.5
23,2436,351.75
23,2471,356
23,2510,360.5
23,2549,365.25
23,2587,370
23,2624,374.75
23,2662,379
23,2698,383.5
23,2735,387.75
23,2771,392.5
23,2809,396.5
23,2841,400.5
23,2874,404
23,2907,408.25
23,2942,412
23,2973,415.75
23,3006,419.5
23,3036,423
23,3067,426.5
23,3096,430.5
23,3127,434
23,3175,439
23,3220,443.75
23,3266,449
23,3312,454
23,3359,459.25
23,3403,464.5
23,3449,469.5
23,3496,474.5
23,3536,479.5
23,3578,484.5
23,3620,489.25
23,3661,494.25
23,3702,499
23,3741,503.75
23,3781,508.5
23,3835,515.25
23,3879,519.5
23,3915,523.75
23,3951,528.5
23,3990,532.75
23,4024,536.75
23,4060,540.75
23,4094,544.75
23,4128,548.75
23,4167,553.25
23,4210,558.25
23,4255,563.25
23,4299,568.25
23,4341,573
23,4384,578.25
23,4426,583.5
23,4467,588.75
23,4509,593.5
23,4550,598.5
23,4590,603.25
23,4630,607.75
23,4668,612
23,4705,616
23,4741,620
23,4777,624.25
23,4814,628.25
23,4850,632
23,4884,636
23,4917,640
23,4951,643.5
23,4983,647.25
23,5014,651
23,5045,654
23,5074,657.25
23,5112,661.5
23,5148,665.5
23,5187,670
23,5231,675
23,5274,680.5
23,5319,685.5
23,5362,690.5
23,5404,695.5
23,5444,700.75
23,5486,705.75
23,5525,710.25
23,5565,715
23,5604,720
23,5644,725
23,5683,729.5
23,5719,733.75
23,5757,738
23,5791,742.25
23,5827,746.25
23,5863,750.25
23,5897,753.75
23,5929,757.75
23,5962,761.5
23,5993,765.5
23,6027,769.25
23,6058,772.75
23,6092,776.75
23,6140,782
23,6186,787.25
23,6230,792.5
23,6276,797.25
23,6319,802.25
23,6363,807.25
23,6407,812
23,6448,817
23,6492,821.5
23,6535,826.25
23,6575,830.75
23,6616,835.5
23,6657,840
23,6697,844
23,6733,848.25
23,6771,852.5
23,6808,856.5
23,6846,860.75
23,6883,864.5
23,6917,868.5
23,6952,872.25
23,6986,875.75
23,7018,879.25
23,7051,883
23,7081,886.5
23,7112,890.25
23,7144,893.75
23,7177,897
23,7204,900.25
24,0,0
24,16,5
24,40,10.5
24,74,16
24,114,21.25
24,163,26.5
24,216,31.5
24,275,36.5
24,334,41.5
24,399,46.25
24,465,51
24,547,56.25
24,630,61.75
24,706,67
24,795,72.25
24,881,77.75
24,971,82.75
24,1061,87.75
24,1147,93
24,1257,97.75
24,1333,102.75
24,1436,107.25
24,1539,112.25
24,1637,117.25
24,1740,122
24,1840,127
24,1941,132.25
24,2048,136.75
24,2147,141.5
24,2271,146
24,2351,150.75
24,2442,155
24,2546,159.25
24,2641,163.5
24,2738,167.5
24,2851,171.75
24,2947,175.75
24,3063,181.25
24,3196,186.5
24,3327,191.75
24,3446,197
24,3579,202
24,3690,207
24,3813,212.25
24,3952,217.25
24,4073,221.75
24,4191,226.75
24,4310,231.25
24,4428,235.75
24,4545,240.75
24,4669,245.25
24,4795,249.5
24,4909,254
24,5022,258
24,5125,262
24,5227,266
24,5339,270
24,5444,273.5
24,5552,277.5
24,5648,281.25
24,5746,285
24,5853,288.5
24,5947,292
24,6041,295.25
25,0,0
25,18,5
25,40,9.5
25,60,14.25
25,72,17
25,110,22.25
25,152,27.75
25,197,33
25,243,38
25,293,43
25,341,48
25,391,52.75
25,443,57.75
25,490,63
25,541,67.5
25,593,72.25
25,646,77.25
25,706,82.5
25,766,87.75
25,825,93.25
25,879,98.5
25,938,103.5
25,996,108.75
25,1050,114
25,1106,119
25,1161,124
25,1214,128.75
25,1278,134.5
25,1342,139.75
25,1400,145
25,1461,150
25,1521,155
25,1579,160.25
25,1638,165.25
25,1696,170.25
25,1751,175
25,1809,179.75
25,1861,184.25
25,1919,188.75
25,1968,193.5
25,2021,197.75
25,2071,202
25,2125,206.25
25,2176,210.5
25,2226,213.75
25,2286,218.5
25,2349,224.25
25,2411,229.5
25,2477,234.75
25,2538,240
25,2598,245
25,2664,250.25
25,2723,255.25
25,2779,259.75
25,2836,264.75
25,2897,269.5
25,2955,274.25
25,3010,278.75
25,3067,283.25
25,3122,287.75
25,3179,292
25,3235,296.25
25,3285,300.25
25,3339,304.25
25,3391,308.25
25,3439,312.25
25,3487,316.25
25,3539,319.75
25,3586,323.5
25,3653,328.75
25,3720,334.25
25,3788,339.25
25,3854,344.25
25,3922,349.5
25,3985,354.25
25,4050,359.25
25,4115,364.5
25,4178,369
25,4241,374
25,4300,378.5
25,4364,383.25
25,4416,387.75
25,4474,392.25
25,4531,397
25,4589,401.25
25,4644,405.25
25,4698,409.5
25,4761,413.75
25,4805,417.75
25,4855,421.75
25,4902,425.25
25,4953,429.25
25,5003,433
25,5051,439.75
25,5139,443.5
25,5183,446.75
25,5229,450.25
25,5276,453.75
25,5324,457.5
25,5374,461
25,5419,465
25,5467,468.75
25,5516,472.5
25,5563,475.75
25,5606,479
26,0,0
26,8,5
26,15,10
26,23,15
26,35,20
26,48,25.25
26,59,30.5
26,74,36
26,89,40.75
26,103,46
26,118,51
26,133,56.25
26,146,61
26,160,66
26,174,70.75
26,191,76.5
26,209,82.25
26,224,87.25
26,242,92.75
26,257,98
26,273,103.5
26,291,108.5
26,308,113.5
26,324,118.25
26,339,123.25
26,355,127.75
26,369,132
26,385,136.5
26,401,141
26,415,145.5
26,431,149.75
26,445,154
26,461,158.25
26,473,162
26,489,166.5
26,503,170.75
26,519,175
26,533,179
26,549,183.5
26,567,188.5
26,586,194
26,607,199.5
26,626,204.75
26,645,210
26,662,215.5
26,683,220.75
26,701,225.5
26,718,230.5
26,737,235.25
26,755,240.25
26,770,244.75
26,789,249.5
26,807,254
26,823,258.25
26,840,262.5
26,858,266.5
26,873,270.75
26,888,274.5
26,907,279.25
26,924,284
26,941,288.5
26,961,293.75
26,981,299
26,1002,303.75
26,1021,308.75
26,1040,313.5
26,1059,318.25
26,1083,324.25
26,1102,329.5
26,1124,334.75
26,1145,340.25
26,1168,345.5
26,1189,350.75
26,1209,356
26,1230,360.75
26,1251,365.75
26,1270,370.5
26,1291,375.25
26,1310,379.5
26,1329,384.25
26,1348,388.5
26,1367,392.75
26,1384,397.25
26,1403,401.5
26,1421,405.5
26,1438,409.5
26,1455,413.5
26,1473,417.75
26,1495,423
26,1517,428.25
26,1540,433.5
26,1562,438.5
26,1586,444
26,1610,449.25
26,1632,454.5
26,1655,460
26,1679,465.25
26,1701,470.5
26,1724,475.75
26,1744,480.75
26,1767,485.25
26,1788,490.5
26,1808,494.75
26,1829,499.5
26,1850,504
26,1870,508.25
26,1890,512.5
26,1908,517
26,1928,521
26,1947,525.25
26,1966,529.25
26,1985,533.25
26,2004,537.5
26,2023,542
26,2044,546.5
26,2064,550.75
26,2091,556.25
26,2117,561.75
26,2143,567.5
26,2170,572.5
26,2194,577.75
26,2218,583
26,2242,588
26,2266,592.75
26,2288,597.75
26,2312,603
26,2336,607.5
26,2359,612.25
26,2381,616.75
26,2402,621
26,2424,625.75
26,2446,630
26,2467,634
26,2486,638.25
26,2507,642.25
26,2528,646.5
26,2554,652.25
26,2581,657.75
26,2608,663.25
26,2636,668.5
26,2663,673.75
26,2689,679
26,2714,684.25
26,2738,685.25
26,2764,690
26,2790,695
26,2814,699.75
26,2838,704.25
26,2862,708.75
26,2886,713
26,2910,717.5
26,2932,722.25
26,2955,726.5
26,2977,730.75
26,3000,734.75
26,3020,739
26,3043,743.25
26,3064,747.25
26,3084,751.25
26,3105,755
26,3124,758.5
26,3143,762.25
26,3162,766
26,3181,769.5
26,3204,773.5
26,3226,777.5
26,3248,781.5
26,3269,785.5
26,3290,789.25
26,3312,793.25
26,3336,797.5
26,3365,802.75
26,3396,808
26,3426,813.5
26,3455,819
26,3486,824
26,3513,829.25
26,3542,834.25
26,3569,839.25
26,3598,844.5
26,3631,850
26,3661,855.5
26,3690,860.5
26,3719,865.75
26,3750,871
26,3779,876.25
26,3808,881.5
26,3837,886
26,3864,890.5
26,3891,895.5
26,3919,900.25
26,3947,904.5
26,3973,909.25
26,3999,913.5
26,4024,918
26,4049,922.25
26,4074,926.5
26,4098,930.5
26,4122,934.5
26,4145,938.5
26,4169,942.5
26,4191,946.5
26,4214,950.5
26,4235,954
26,4255,957.75
26,4277,961.5
26,4299,964.75
26,4320,968.5
26,4337,972.25
27,0,0
27,14,4.5
27,24,13.25
27,33,17.5
27,44,25.5
27,57,29.5
27,66,37
27,75,41
27,85,46.25
27,95,51.5
27,105,57.25
27,115,62.75
27,126,68
27,137,73.5
27,146,78.75
27,155,84
27,166,89.25
27,176,94
27,187,99.25
27,196,104.75
27,205,109.75
27,216,114.25
27,224,119.25
27,233,123.75
27,240,128.25
27,249,132.75
27,259,137.25
27,266,141.5
27,277,146.75
27,292,154
27,302,158.75
27,315,164.25
27,326,169.5
27,337,174.75
27,349,180
27,362,185
27,373,190
27,384,195.25
27,395,200.25
27,405,205
27,415,209.75
27,426,214.75
27,436,219.25
27,449,224.75
27,460,229.75
27,472,235
27,485,240.25
27,496,245.25
27,508,250.5
27,521,255.5
27,532,260.5
27,543,265.25
27,554,270
27,565,274.5
27,575,279.25
27,586,283.5
27,597,287.75
27,608,292.25
27,619,296.75
27,630,301.25
27,642,305.75
27,653,310.25
27,664,314.75
27,675,319
27,684,322.5
27,698,328
27,712,333.5
27,726,339
27,739,344.25
27,753,349.5
27,767,354.75
27,780,359.5
27,795,364.75
27,810,370.5
27,824,375.5
27,838,380.25
27,853,385
27,867,390.25
27,881,395.25
27,895,400
27,908,405
27,922,409.5
27,936,414.25
27,949,419.25
27,963,423.5
27,977,428
27,988,432.25
27,1002,436.5
27,1013,440.5
27,1025,442.5
27,1039,447
27,1054,451.75
27,1071,457.5
27,1087,462.75
27,1101,468.25
27,1119,473.5
27,1135,478.75
27,1152,484.25
27,1168,489.75
27,1188,495
27,1205,500.5
27,1221,505.75
27,1237,510.75
27,1254,516
27,1272,521.25
27,1288,526.25
27,1302,531
27,1320,536
27,1335,540.5
27,1351,545
27,1365,549.75
27,1381,554
27,1396,558.5
27,1412,562.75
27,1426,567.25
27,1440,570.75
27,1454,574.75
27,1472,579.75
27,1491,585.25
27,1511,590.75
27,1530,596
27,1547,601.25
27,1566,606.5
27,1586,611.75
27,1603,617
27,1621,622
27,1637,627
27,1655,632
27,1672,636.75
27,1691,642.25
27,1712,647.5
27,1733,652.75
27,1750,658.25
27,1771,664
27,1789,669.25
27,1808,674.5
27,1827,679.75
27,1846,684.75
27,1866,689.25
27,1882,693.75
27,1899,698.5
27,1917,703
27,1935,707.25
27,1951,711.5
27,1968,715.75
27,1984,720
27,2000,724.25
27,2018,728.25
27,2034,732.25
27,2050,736.25
27,2069,740.75
27,2088,745.5
27,2105,749.75
27,2123,754.25
27,2143,759.25
27,2165,764.75
27,2189,770.75
27,2214,776.5
27,2234,781.75
27,2255,787
27,2278,792
27,2299,797.75
27,2321,803
27,2342,808
27,2363,812.75
27,2384,817.75
27,2404,822.75
27,2425,827.75
27,2444,832.25
27,2463,836.75
27,2482,841
27,2502,845.25
27,2519,849.5
27,2537,853.5
27,2556,857.75
27,2581,863.25
27,2605,869
27,2629,874
27,2653,879.25
27,2676,884.75
27,2699,890
27,2724,895
27,2748,900
27,2771,905.25
27,2794,910.25
27,2816,915.5
27,2841,920.5
27,2860,925
27,2884,930
27,2907,934.5
27,2926,939.25
27,2947,943.75
27,2971,948.75
27,2994,954
27,3014,958.75
27,3037,963.75
27,3058,968.5
27,3079,973.25
27,3099,977.75
27,3120,982.25
27,3140,986.75
27,3159,991
27,3180,995.5
27,3200,999.5
27,3217,1003.5
27,3236,1007.5
27,3257,1011.75
27,3281,1015.5
27,3306,1020.5
27,3330,1026
27,3356,1031.25
27,3382,1036.5
27,3405,1041.75
27,3431,1046.75
27,3455,1051.75
27,3478,1056.75
27,3500,1061.5
27,3524,1066.5
27,3547,1071
27,3572,1075.75
27,3594,1080.25
27,3617,1085
27,3636,1089.25
27,3659,1093.5
27,3679,1097.75
27,3700,1102
27,3721,1106
27,3742,1110
27,3761,1114
27,3782,1118
27,3801,1121.75
27,3821,1125.5
27,3843,1129.75
27,3871,1135
27,3898,1140.5
27,3929,1145.75
27,3955,1150.5
27,3981,1155.25
27,4009,1160.25
27,4035,1165.25
27,4063,1170.5
27,4093,1175.75
27,4121,1181
27,4150,1186.5
27,4179,1192.25
27,4209,1197.5
27,4236,1203.25
27,4267,1208.5
27,4297,1213.75
27,4323,1219
27,4352,1224.25
27,4381,1229
27,4407,1234
27,4433,1238.5
27,4461,1243.5
27,4488,1248
27,4514,1252.75
27,4540,1257.5
27,4564,1261.75
27,4590,1266
27,4614,1270
27,4639,1274
27,4661,1278.5
27,4685,1282.25
27,4710,1286.25
27,4735,1290.5
27,4766,1295.75
27,4794,1300.75
27,4827,1305.5
27,4854,1310.5
27,4883,1315.5
27,4911,1320
27,4941,1324.5
27,4970,1329.25
27,4997,1333.75
27,5023,1338
27,5049,1342.25
27,5080,1346.5
27,5104,1351
27,5130,1355.25
27,5156,1359.5
27,5182,1363.5
27,5208,1367.5
27,5232,1371.25
27,5255,1375.25
27,5279,1378.75
27,5303,1381
27,5329,1384.75
27,5363,1389.75
27,5394,1395
27,5425,1399.75
27,5457,1404.75
27,5487,1409.5
27,5519,1414.5
27,5549,1419
27,5581,1423.5
27,5612,1427.75
27,5640,1432.5
27,5669,1436.75
27,5696,1441.25
27,5728,1445.5
27,5753,1449.5
27,5783,1453.75
27,5811,1457.75
27,5837,1461.75
27,5864,1465.75
27,5888,1469.75
27,5914,1473.5
27,5940,1477
27,5964,1480.5
27,5988,1484.25
27,6009,1487.25
27,6324,1530.75
27,6337,1532.5
27,6371,1537.25
27,6412,1542
27,6442,1546.75
27,6478,1551.5
27,6512,1556
27,6543,1560.5
27,6578,1565
27,6610,1569.25
27,6645,1573.75
27,6679,1581.75
27,7152,1653.75
27,7423,1695
27,7444,1698.5
27,7475,1702.25
27,7504,1706
27,7536,1708.75
27,7574,1713.75
27,7613,1722
27,7785,1746
27,7818,1750.25
27,7857,1754.5
27,7891,1758.5
27,7922,1762.5
27,7955,1766.5
27,7986,1770.5
27,8017,1774.25
27,8044,1778
27,8072,1781.5
27,8098,1785.25
27,8126,1789
27,8155,1792.75
27,8184,1796.5
27,8222,1801
27,8259,1805.75
27,8295,1810.25
27,8331,1814.75
27,8367,1819.5
27,8403,1824
27,8439,1828.25
27,8474,1832.25
27,8506,1836.5
27,8541,1840.25
27,8572,1844.25
27,8603,1848.25
27,8635,1852
27,8666,1855.5
27,8695,1859.25
27,8727,1863
27,8769,1868
27,8812,1873.25
27,8854,1878.5
27,8900,1883.25
27,8944,1888.25
27,8985,1893
27,9029,1897.75
27,9070,1902.25
27,9111,1907
27,9153,1911.5
27,9192,1915.75
27,9229,1920
27,9269,1924
27,9308,1928.25
27,9341,1932.25
27,9377,1936
27,9412,1940
27,9448,1943.75
27,9482,1947.5
27,9520,1951
27,9552,1954.5
27,9586,1958.25
27,9619,1962.25
27,9655,1965.5
27,9685,1968.5
27,9793,1979.75
27,9843,1985
27,9891,1989.75
27,9939,1994.5
27,9985,1999.25
27,10033,2004
27,10108,2008.75
27,10154,2013
27,10202,2017.25
27,10248,2021.5
27,10293,2026
27,10339,2030.25
27,10384,2034.5
27,10430,2038.75
27,10472,2043
27,10515,2047
27,10558,2051
27,10600,2054.75
27,10641,2058.75
27,10681,2062.25
27,10722,2066.25
27,10782,2071.5
27,10811,2076.75
27,10870,2082
27,10922,2087.25
27,10981,2092.5
27,11041,2097.5
27,11090,2102.25
27,11151,2107
27,11196,2111.75
27,11258,2116.25
27,11307,2120.75
27,11354,2125
27,11405,2129.25
27,11459,2133.5
27,11508,2138
27,11557,2142.25
27,11605,2146.25
27,11653,2150.25
27,11699,2153.75
27,11745,2157.75
27,11789,2161.5
27,11838,2165.5
27,11902,2170.75
27,11965,2176
27,12030,2181
27,12093,2186.25
27,12159,2191
27,12220,2196.25
27,12279,2201.25
27,12340,2205.75
27,12398,2210.75
27,12455,2215.25
27,12510,2219.75
27,12566,2224.25
27,12621,2229
27,12678,2233.5
27,12733,2237.75
27,12787,2242
27,12840,2246
27,12889,2250
27,12940,2254
27,12988,2258
27,13036,2261.75
27,13088,2265.5
27,13133,2269.25
27,13180,2272.75
27,13225,2276.75
27,13269,2280
27,13312,2283.5
27,13353,2287
28,0,0
28,14,5.25
28,30,10.5
28,50,15.75
28,73,21
28,97,25.75
28,117,30.75
28,140,35.75
28,165,40.5
28,190,45
28,213,49.5
28,238,53.75
28,262,58.25
28,287,62.75
28,310,67
28,333,71.25
28,356,75.5
28,382,79.5
28,403,83.5
28,426,87
28,448,91
28,472,95
28,492,98.75
28,515,102.5
28,535,105
28,556,108.5
28,579,112.5
28,599,115.75
28,629,120.75
28,658,126
28,689,131.25
28,718,136
28,749,141
28,779,145.5
28,808,150.5
28,839,155.25
28,868,159.75
28,894,164.25
28,924,169
28,953,173.5
28,982,178
28,1013,182.75
28,1044,187
28,1073,191.5
28,1102,196.25
28,1129,200.25
28,1158,204.5
28,1184,208.75
28,1214,212.75
28,1238,216.75
28,1265,220.75
28,1292,224.75
28,1315,228
28,1342,231.75
28,1379,235.25
28,1405,240
28,1441,245
28,1475,250
28,1509,254.75
28,1543,259.5
28,1578,264
28,1609,268.5
28,1641,273.25
28,1676,277.75
28,1707,282
28,1739,286.5
28,1772,291
28,1803,294.75
28,1832,298.75
28,1863,302.75
28,1892,306.75
28,1921,310.5
28,1951,314.25
28,1978,318.25
28,2007,321.75
28,2034,325.5
28,2061,329
28,2089,332.5
28,2121,336.75
28,2153,341
28,2187,345
28,2218,349
28,2248,352.5
28,2279,356.25
28,2308,360.25
28,2339,363.75
28,2368,367.25
28,2397,370.75
28,2429,374.5
28,2474,379.25
28,2516,384.25
28,2555,389.25
28,2597,394.25
28,2641,399
28,2682,404
28,2725,409
28,2764,414
28,2804,418.75
28,2843,423.25
28,2883,427.75
28,2920,432.25
28,2959,436.75
28,3000,441
28,3039,445.75
28,3076,450
28,3115,454.25
28,3152,458.5
28,3190,462.75
28,3227,466.75
28,3264,470.75
28,3298,474.75
28,3334,478.75
28,3368,482.75
28,3402,486.75
28,3434,490.25
28,3468,494
28,3515,498.75
28,3559,503.5
28,3603,508
28,3645,513
28,3687,517.75
28,3730,522.25
28,3774,526.5
28,3815,531
28,3856,535.25
28,3895,539.25
28,3935,543.5
28,3973,547.5
28,4011,551.5
28,4051,555.75
28,4090,559.5
28,4129,563.5
28,4167,567.5
28,4206,571.5
28,4243,575.25
28,4279,579
28,4314,582.5
28,4348,586
28,4382,589.75
28,4418,593
28,4451,596.25
28,4485,599.5
28,4523,603.25
28,4559,607
28,4596,610.25
28,4632,614
28,4667,617.5
28,4705,621.25
28,4744,625.25
28,4781,629
28,4818,632.5
28,4855,636
28,4888,639.5
28,4922,642.75
28,4956,646.25
28,4989,649.5
28,5021,653
28,5051,656.5
29,0,0
29,32,4
29,80,8.25
29,149,14.25
29,220,19.25
29,297,24.5
29,374,29.75
29,456,35
29,535,40
29,609,44.75
29,685,49.5
29,759,54.25
29,834,59.25
29,910,63.75
29,985,68
29,1059,72.25
29,1132,76.75
29,1205,81
29,1275,85.25
29,1347,89.25
29,1416,93.25
29,1486,97.25
29,1568,101.75
29,1664,107.25
29,1760,112.5
29,1856,117.75
29,1952,122.75
29,2045,128
29,2137,133.25
29,2228,138
29,2316,142.5
29,2403,147.25
29,2489,152
29,2575,156.5
29,2660,161.25
29,2753,166
29,2857,171.25
29,2973,176.5
29,3069,181.75
29,3171,187
29,3270,191.75
29,3371,196.75
29,3468,201.5
29,3563,206.25
29,3660,210.75
29,3756,215.75
29,3856,220
29,3949,224.75
29,4039,229
29,4129,233.25
29,4220,237.5
29,4307,241.5
29,4391,245.5
29,4475,249.5
29,4556,253.5
29,4637,257.25
29,4719,260.75
29,4798,264.5
30,0,0
30,149,4.75
30,351,9.25
30,723,13.75
30,1338,18.5
30,1922,22.75
30,2259,27.25
30,2946,32
30,3624,36.25
30,4386,40.25
30,5107,44.25
30,5919,48.25
30,6649,52.25
30,7408,56
30,8372,59.75
30,9236,63.5
32,0,0
32,106,4.75
32,839,9.75
32,1901,14.5
32,3042,19
32,4234,23.75
32,5550,28.25
32,6886,33.25
33,0,0
33,97,5
33,726,9.75
33,1683,14.25
33,2772,18.5
33,3888,23
33,5065,27.75
33,6229,32
33,7211,36.25
34,0,0
34,49,4.5
34,236,9
34,458,13.5
34,738,17.75
34,1046,22
34,1373,26.25
34,1716,30.75
34,2111,36
34,2555,41
34,2960,45.75
34,3399,50.75
34,3849,55.25
34,4292,60
34,4722,64.5
34,5133,69
34,5563,73.5
34,5913,77.75
34,6271,82
34,6664,86
36,0,0
36,11,5.25
36,287,7.25
36,514,12.5
36,1650,17
36,3058,22
36,4846,27
37,0,0
37,851,4.75
37,2835,9.75
37,4707,14.25
37,6230,19
38,0,0
38,115,5
38,350,10
38,638,14.75
38,1006,19.5
38,1411,24
38,1807,28.75
38,2279,33
38,2834,37.5
38,3327,41.75
38,3840,46
38,4371,50
38,4867,54.25
38,5443,59.25
39,0,0
39,36,4.5
39,250,9.25
39,566,13.75
39,937,18
39,1536,24.5
39,2072,29.75
39,2658,35
39,3323,40
39,3990,45
39,4638,50
39,5316,55
40,0,0
40,107,4.25
40,190,8.5
40,291,12.75
40,399,17.25
40,529,21.25
40,705,26.5
40,897,31.5
40,1123,36.25
40,1336,41.25
40,1568,46.25
40,1821,51
40,2112,55.75
40,2391,60.25
40,2636,64.75
40,2902,69.5
40,3219,74.25
40,3469,78.5
40,3765,83.25
40,4043,87.25
40,4390,91.25
40,4660,95.25
40,4927,99.25
40,5251,102.25
40,5456,106
40,5743,109.75
41,0,0
41,16,4.5
41,32,8.5
41,53,12.5
41,72,16
41,94,19.25
41,117,22.75
41,144,26.5
41,170,30.25
41,196,34
41,223,37.75
41,253,41.5
41,288,45.5
41,321,49.25
41,369,54.5
41,413,59.5
41,466,64.75
41,513,69.75
41,561,74
41,614,79
41,661,83.75
41,702,88.25
41,747,93
41,793,97.25
41,840,101.5
41,886,105.5
41,931,109.75
41,976,114
41,1020,118
41,1067,121.75
41,1106,125.5
41,1159,129
41,1195,133
41,1228,136
41,1236,136.75
41,1287,141.25
41,1351,147.25
41,1415,152.75
41,1480,158.25
41,1545,163.25
41,1607,168
41,1671,173.25
41,1731,177.75
41,1792,182.75
41,1852,187
41,1910,191.5
41,1967,196.25
41,2024,200.75
41,2079,205
41,2140,209.25
41,2190,213.5
41,2250,217.5
41,2306,221.5
41,2363,225.5
41,2417,229.5
41,2471,233.75
41,2522,237.5
41,2576,241.5
41,2625,245
41,2674,248.25
41,2722,252.25
41,2773,256
41,2830,260
41,2920,265.25
41,2983,270
41,3058,275
41,3128,280
41,3203,285.75
41,3277,290.75
41,3346,295.25
42,0,0
42,42,4.75
42,84,9.75
42,137,14.5
42,188,23.5
42,256,28.25
42,309,32.75
42,361,37.25
42,419,41.5
42,465,45
42,507,49.5
42,563,53.75
42,615,58
42,662,62
42,721,69
42,801,72.75
42,852,76.5
42,877,78.25
42,979,85.5
42,1058,90.75
42,1142,95.5
42,1207,100.5
42,1375,105.25
42,1465,109.75
42,1562,114.75
42,1662,119.5
42,1724,128.25
42,1806,132.75
42,1899,137.25
42,1990,141.5
42,2076,145.75
42,2165,150
42,2252,154.25
42,2334,158.25
42,2423,162
42,2507,166
42,2595,169.75
42,2677,173.75
42,2762,177
42,2837,180.5
42,2931,184.5
42,3041,189.25
42,3163,193.25
42,3262,197.75
42,3371,202.25
42,3482,207
42,3589,211.25
42,3697,215
42,3787,218.75
42,3882,223
42,3983,227
42,4075,231.25
42,4175,235
42,4270,239
42,4375,242.5
42,4469,246.25
42,4562,250
42,4658,253.25
42,4743,256.5
42,4837,260.25
42,4924,263.25
42,5008,266.5
42,5103,270.25
42,5216,275
42,5323,279.25
42,5437,283.5
42,5536,287.75
42,5638,291.75
42,5738,295.25
42,5838,298.75
42,5918,302.5
43,0,0
43,38,4.25
43,174,8.75
43,329,13.75
43,486,18.5
43,629,23.25
43,791,28.25
43,962,32.5
43,1126,36.75
43,1285,40.75
43,1442,44.75
43,1587,48.75
43,1749,52.75
43,1896,56.75
43,2048,60.25
43,2195,64.25
43,2345,67.75
43,2489,71.25
43,2654,75.5
43,2824,79.5
43,2989,83.75
43,3147,87.75
43,3317,92
43,3484,96
43,3636,99.5
43,3794,103.5
43,3954,107.25
43,4106,111
44,0,0
44,21,5
44,107,9.5
44,230,14.5
