Id,Diameter[mm],Cumul_Psd
12112828000491083,2,1
12112828000491084,0.002,0.04
12112828000491084,0.06,0.13
12112828000491084,2,1
12112828000491091,0.002,0.13
12112828000491091,0.06,0.55
12112828000491091,2,1
12112828000491092,0.002,0.13
12112828000491092,0.06,0.55
12112828000491092,2,1
12112828000491093,0.002,0.09
12112828000491093,0.06,0.36
12112828000491093,2,1
12112828000491094,0.002,0.04
12112828000491094,0.06,0.13
12112828000491094,2,1
12112828000041011,0.002,0.17758620689655175
12112828000041011,0.06,0.723529411764706
12112828000041011,2,1
12112828000041012,0.002,0.17758620689655175
12112828000041012,0.06,0.6823529411764706
12112828000041012,2,1
12112828000041013,0.002,0.17758620689655175
12112828000041013,0.06,0.7647058823529411
12112828000041013,2,1
12112828000041014,0.002,0.015
12112828000041014,0.06,0.125
12112828000041014,2,1
12112828000041021,0.002,0.2
12112828000041021,0.06,0.7749999999999999
12112828000041021,2,1
12112828000041022,0.002,0.2
12112828000041022,0.06,0.7749999999999999
12112828000041022,2,1
12112828000041023,0.002,0.17
12112828000041023,0.06,0.6633333333333333
12112828000041023,2,1
12112828000041024,0.002,0.015
12112828000041024,0.06,0.125
12112828000041024,2,1
12112828000501011,0.002,0.23
12112828000501011,0.06,0.79
12112828000501011,2,1
12112828000501012,0.002,0.13
12112828000501012,0.06,0.55
12112828000501012,2,1
12112828000501013,0.002,0.09
12112828000501013,0.06,0.36
12112828000501013,2,1
12112828000501014,0.002,0.03
12112828000501014,0.06,0.07999999999999996
12112828000501014,2,1
12112828000501021,0.002,0.23
12112828000501021,0.06,0.79
12112828000501021,2,1
12112828000501022,0.002,0.23
12112828000501022,0.06,0.79
12112828000501022,2,1
12112828000501023,0.002,0.09
12112828000501023,0.06,0.36
12112828000501023,2,1
12112828000501024,0.002,0.03
12112828000501024,0.06,0.07999999999999996
12112828000501024,2,1
12112828000501031,0.002,0.13
12112828000501031,0.06,0.55
12112828000501031,2,1
12112828000501032,0.002,0.13
12112828000501032,0.06,0.55
12112828000501032,2,1
12112828000501033,0.002,0.09
12112828000501033,0.06,0.36
12112828000501033,2,1
12112828000501034,0.002,0.03
12112828000501034,0.06,0.07999999999999996
12112828000501034,2,1
12112828000501041,0.002,0.13
12112828000501041,0.06,0.55
12112828000501041,2,1
12112828000501042,0.002,0.13
12112828000501042,0.06,0.55
12112828000501042,2,1
12112828000501043,0.002,0.09
12112828000501043,0.06,0.36
12112828000501043,2,1
12112828000501044,0.002,0.03
12112828000501044,0.06,0.07999999999999996
12112828000501044,2,1
12112828000501051,0.002,0.23
12112828000501051,0.06,0.79
12112828000501051,2,1
12112828000501052,0.002,0.23
12112828000501052,0.06,0.79
12112828000501052,2,1
12112828000501053,0.002,0.09
12112828000501053,0.06,0.36
12112828000501053,2,1
12112828000501054,0.002,0.03
12112828000501054,0.06,0.07999999999999996
12112828000501054,2,1
12112828000511011,0.002,0.19
12112828000511011,0.06,0.71
12112828000511011,2,1
12112828000511012,0.002,0.19
12112828000511012,0.06,0.71
12112828000511012,2,1
12112828000511013,0.002,0.13
12112828000511013,0.06,0.5800000000000001
12112828000511013,2,1
12112828000511014,0.002,0.03
12112828000511014,0.06,0.07999999999999996
12112828000511014,2,1
12112828000511015,0.002,0.03
12112828000511015,0.06,0.07999999999999996
12112828000511015,2,1
12112828000531011,0.002,0.175
12112828000531011,0.06,0.7850000000000001
12112828000531011,2,1
12112828000531012,0.002,0.175
12112828000531012,0.06,0.7850000000000001
12112828000531012,2,1
12112828000531013,0.002,0.175
12112828000531013,0.06,0.7850000000000001
12112828000531013,2,1
12112828000551011,0.002,0.23
12112828000551011,0.06,0.84
12112828000551011,2,1
12112828000551012,0.002,0.21
12112828000551012,0.06,0.84
12112828000551012,2,1
12112828000551013,0.002,0.21
12112828000551013,0.06,0.8200000000000001
12112828000551013,2,1
12112828000551014,0.002,0.22
12112828000551014,0.06,0.83
12112828000551014,2,1
12112828000561011,0.002,0.24
12112828000561011,0.06,0.89
12112828000561011,2,1
12112828000561012,0.002,0.24
12112828000561012,0.06,0.88
12112828000561012,2,1
12112828000561013,0.002,0.24
12112828000561013,0.06,0.88
12112828000561013,2,1
12112828000561014,0.002,0.2
12112828000561014,0.06,0.7
12112828000561014,2,1
12112828000561015,0.002,0.15
12112828000561015,0.06,0.5
12112828000561015,2,1
12112828000581011,0.002,0.215
12112828000581011,0.06,0.875
12112828000581011,2,1
12112828000581012,0.002,0.215
12112828000581012,0.06,0.875
12112828000581012,2,1
12112828000581013,0.002,0.265
12112828000581013,0.06,0.875
12112828000581013,2,1
12112828000051011,0.002,0.15
12112828000051011,0.06,0.55
12112828000051011,2,1
12112828000051012,0.002,0.15
12112828000051012,0.06,0.55
12112828000051012,2,1
12112828000051013,0.002,0.045
12112828000051013,0.06,0.19999999999999996
12112828000051013,2,1
12112828000051021,0.002,0.15
12112828000051021,0.06,0.55
12112828000051021,2,1
12112828000051022,0.002,0.15
12112828000051022,0.06,0.55
12112828000051022,2,1
12112828000051023,0.002,0.045
12112828000051023,0.06,0.19999999999999996
12112828000051023,2,1
12112828000621011,0.002,0.27
12112828000621011,0.06,0.84
12112828000621011,2,1
12112828000621012,0.002,0.27
12112828000621012,0.06,0.62
12112828000621012,2,1
12112828000621013,0.002,0.27
12112828000621013,0.06,0.62
12112828000621013,2,1
12112828000631011,0.002,0.24
12112828000631011,0.06,0.9299999999999999
12112828000631011,2,1
12112828000631012,0.002,0.16
12112828000631012,0.06,0.61
12112828000631012,2,1
12112828000631013,0.002,0.16
12112828000631013,0.06,0.61
12112828000631013,2,1
12112828000631014,0.002,0.11
12112828000631014,0.06,0.4
12112828000631014,2,1
12112828000631015,0.002,0.07
12112828000631015,0.06,0.17500000000000004
12112828000631015,2,1
12112828000631016,0.002,0.05
12112828000631016,0.06,0.125
12112828000631016,2,1
12112828000641011,0.002,0.265
12112828000641011,0.06,0.76
12112828000641011,2,1
12112828000641012,0.002,0.255
12112828000641012,0.06,0.72
12112828000641012,2,1
12112828000641013,0.002,0.04
12112828000641013,0.06,0.33999999999999997
12112828000641013,2,1
12112828000641014,0.002,0.04
12112828000641014,0.06,0.33999999999999997
12112828000641014,2,1
12112828000651011,0.002,0.2
12112828000651011,0.06,0.925
12112828000651011,2,1
12112828000651012,0.002,0.175
12112828000651012,0.06,0.925
12112828000651012,2,1
12112828000651013,0.002,0.14
12112828000651013,0.06,0.25
12112828000651013,2,1
12112828000651014,0.002,0.02
12112828000651014,0.06,0.07499999999999996
12112828000651014,2,1
12112828000671011,0.002,0.18
12112828000671011,0.06,0.7949999999999999
12112828000671011,2,1
12112828000671012,0.002,0.15
12112828000671012,0.06,0.30000000000000004
12112828000671012,2,1
12112828000671013,0.002,0.015
12112828000671013,0.06,0.09999999999999998
12112828000671013,2,1
12112828000061011,0.002,0.15
12112828000061011,0.06,0.6
12112828000061011,2,1
12112828000061012,0.002,0.15
12112828000061012,0.06,0.6
12112828000061012,2,1
12112828000061013,0.002,0.045
12112828000061013,0.06,0.19999999999999996
12112828000061013,2,1
12112828000061014,0.002,0.015
12112828000061014,0.06,0.125
12112828000061014,2,1
12113025000101011,0.002,0.215
12113025000101011,0.06,0.9166666666666666
12113025000101011,2,1
12113025000101012,0.002,0.25
12113025000101012,0.06,0.9166666666666666
12113025000101012,2,1
12113025000101013,0.002,0.25
12113025000101013,0.06,0.9166666666666666
12113025000101013,2,1
12113025000101014,0.002,0.085
12113025000101014,0.06,0.44999999999999996
12113025000101014,2,1
12113025000102011,0.002,0.215
12113025000102011,0.06,0.9166666666666666
12113025000102011,2,1
12113025000102012,0.002,0.25
12113025000102012,0.06,0.9166666666666666
12113025000102012,2,1
12113025000102013,0.002,0.25
12113025000102013,0.06,0.9166666666666666
12113025000102013,2,1
12113025000102014,0.002,0.085
12113025000102014,0.06,0.44999999999999996
12113025000102014,2,1
12113025000141011,0.002,0.225
12113025000141011,0.06,0.6
12113025000141011,2,1
12113025000141012,0.002,0.3
12113025000141012,0.06,0.6
12113025000141012,2,1
12113025000141013,0.002,0.475
12113025000141013,0.06,0.7
12113025000141013,2,1
12113025000161011,0.002,0.175
12113025000161011,0.06,0.75
12113025000161011,2,1
12113025000161012,0.002,0.2
12113025000161012,0.06,0.585
12113025000161012,2,1
12113025000161013,0.002,0.5
12113025000161013,0.06,0.875
12113025000161013,2,1
12113025000211011,0.002,0.3
12113025000211011,0.06,0.8900000000000001
12113025000211011,2,1
12113025000211012,0.002,0.3
12113025000211012,0.06,0.8900000000000001
12113025000211012,2,1
12113025000211013,0.002,0.5
12113025000211013,0.06,0.985
12113025000211013,2,1
12113025000211014,0.002,0.5
12113025000211014,0.06,0.985
12113025000211014,2,1
12113025000271011,0.002,0.25
12113025000271011,0.06,0.55
12113025000271011,2,1
12113025000271012,0.002,0.25
12113025000271012,0.06,0.55
12113025000271012,2,1
12113025000271013,0.002,0.25
12113025000271013,0.06,0.55
12113025000271013,2,1
12113025000281011,0.002,0.225
12113025000281011,0.06,0.65
12113025000281011,2,1
12113025000281012,0.002,0.275
12113025000281012,0.06,0.65
12113025000281012,2,1
12113025000281013,0.002,0.65
12113025000281013,0.06,0.75
12113025000281013,2,1
12113025000291011,0.002,0.15
12113025000291011,0.06,0.94
12113025000291011,2,1
12113025000291012,0.002,0.225
12113025000291012,0.06,0.85
12113025000291012,2,1
12113025000291013,0.002,0.375
12113025000291013,0.06,0.9
12113025000291013,2,1
12113025000021011,0.002,0.215
12113025000021011,0.06,0.9166666666666666
12113025000021011,2,1
12113025000021012,0.002,0.25
12113025000021012,0.06,0.9166666666666666
12113025000021012,2,1
12113025000021013,0.002,0.25
12113025000021013,0.06,0.9166666666666666
12113025000021013,2,1
12113025000021014,0.002,0.275
12113025000021014,0.06,0.9166666666666666
12113025000021014,2,1
12113025000021015,0.002,0.275
12113025000021015,0.06,0.6699999999999999
12113025000021015,2,1
12113025000021021,0.002,0.215
12113025000021021,0.06,0.9166666666666666
12113025000021021,2,1
12113025000021022,0.002,0.25
12113025000021022,0.06,0.9166666666666666
12113025000021022,2,1
12113025000021023,0.002,0.25
12113025000021023,0.06,0.9166666666666666
12113025000021023,2,1
12113025000021024,0.002,0.275
12113025000021024,0.06,0.8666666666666667
12113025000021024,2,1
12113025000021025,0.002,0.25
12113025000021025,0.06,0.6699999999999999
12113025000021025,2,1
12113025000321011,0.002,0.265
12113025000321011,0.06,0.825
12113025000321011,2,1
12113025000321012,0.002,0.265
12113025000321012,0.06,0.9
12113025000321012,2,1
12113025000321013,0.002,0.4
12113025000321013,0.06,0.9
12113025000321013,2,1
12113025000331011,0.002,0.14
12113025000331011,0.06,0.87
12113025000331011,2,1
12113025000331012,0.002,0.24
12113025000331012,0.06,0.87
12113025000331012,2,1
12113025000331013,0.002,0.3
12113025000331013,0.06,0.8700000000000001
12113025000331013,2,1
12113025000351011,0.002,0.4
12113025000351011,0.06,0.85
12113025000351011,2,1
12113025000351012,0.002,0.325
12113025000351012,0.06,0.7
12113025000351012,2,1
12113025000351013,0.002,0.325
12113025000351013,0.06,0.7
12113025000351013,2,1
12113025000361011,0.002,0.15
12113025000361011,0.06,0.42500000000000004
12113025000361011,2,1
12113025000361012,0.002,0.25
12113025000361012,0.06,0.64
12113025000361012,2,1
12113025000361013,0.002,0.425
12113025000361013,0.06,0.9
12113025000361013,2,1
12113025000361014,0.002,0.55
12113025000361014,0.06,0.9
12113025000361014,2,1
12113025000371011,0.002,0.275
12113025000371011,0.06,0.7
12113025000371011,2,1
12113025000371012,0.002,0.275
12113025000371012,0.06,0.35
12113025000371012,2,1
12113025000371013,0.002,0.275
12113025000371013,0.06,0.35
12113025000371013,2,1
12113025000371014,0.002,0.025
12113025000371014,0.06,0.09999999999999998
12113025000371014,2,1
12113025000382011,0.002,0.25
12113025000382011,0.06,0.5
12113025000382011,2,1
12113025000382012,0.002,0.25
12113025000382012,0.06,0.5
12113025000382012,2,1
12113025000382013,0.002,0.175
12113025000382013,0.06,0.35
12113025000382013,2,1
12113025000401011,0.002,0.275
12113025000401011,0.06,0.75
12113025000401011,2,1
12113025000401012,0.002,0.275
12113025000401012,0.06,0.75
12113025000401012,2,1
12113025000401013,0.002,0.275
12113025000401013,0.06,0.5
12113025000401013,2,1
12113025000401014,0.002,0.275
12113025000401014,0.06,0.5
12113025000401014,2,1
12113025000421011,0.002,0.3
12113025000421011,0.06,0.75
12113025000421011,2,1
12113025000421012,0.002,0.3
12113025000421012,0.06,0.75
12113025000421012,2,1
12113025000421013,0.002,0.3
12113025000421013,0.06,0.75
12113025000421013,2,1
12113025000421014,0.002,0.3
12113025000421014,0.06,0.75
12113025000421014,2,1
12113025000451011,0.002,0.2
12113025000451011,0.06,0.7
12113025000451011,2,1
12113025000451012,0.002,0.2
12113025000451012,0.06,0.7
12113025000451012,2,1
12113025000451013,0.002,0.2
12113025000451013,0.06,0.6
12113025000451013,2,1
12113025000451014,0.002,0.2
12113025000451014,0.06,0.6
12113025000451014,2,1
12113025000471011,0.002,0.2
12113025000471011,0.06,0.7
12113025000471011,2,1
12113025000471012,0.002,0.2
12113025000471012,0.06,0.7
12113025000471012,2,1
12113025000471013,0.002,0.2
12113025000471013,0.06,0.6
12113025000471013,2,1
12113025000481011,0.002,0.275
12113025000481011,0.06,0.75
12113025000481011,2,1
12113025000481012,0.002,0.275
12113025000481012,0.06,0.75
12113025000481012,2,1
12113025000481013,0.002,0.275
12113025000481013,0.06,0.5
12113025000481013,2,1
12113025000481014,0.002,0.275
12113025000481014,0.06,0.5
12113025000481014,2,1
12113025000481015,0.002,0.275
12113025000481015,0.06,0.5
12113025000481015,2,1
12113025000061011,0.002,0.185
12113025000061011,0.06,0.9000000000000001
12113025000061011,2,1
12113025000061012,0.002,0.225
12113025000061012,0.06,0.9
12113025000061012,2,1
12113025000061013,0.002,0.3
12113025000061013,0.06,0.9000000000000001
12113025000061013,2,1
12113025000061014,0.002,0.375
12113025000061014,0.06,0.8
12113025000061014,2,1
12113025000071011,0.002,0.2
12113025000071011,0.06,0.905
12113025000071011,2,1
12113025000071012,0.002,0.225
12113025000071012,0.06,0.905
12113025000071012,2,1
12113025000071013,0.002,0.25
12113025000071013,0.06,0.85
12113025000071013,2,1
12113025000071014,0.002,0.4
12113025000071014,0.06,0.85
12113025000071014,2,1
12113025000071021,0.002,0.25
12113025000071021,0.06,0.94
12113025000071021,2,1
12113025000071022,0.002,0.25
12113025000071022,0.06,0.9299999999999999
12113025000071022,2,1
12113025000071023,0.002,0.3
12113025000071023,0.06,0.9299999999999999
12113025000071023,2,1
12113025000071024,0.002,0.4
12113025000071024,0.06,0.9299999999999999
12113025000071024,2,1
12113025000081011,0.002,0.065
12113025000081011,0.06,0.30000000000000004
12113025000081011,2,1
12113025000081012,0.002,0.265
12113025000081012,0.06,0.575
12113025000081012,2,1
12113025000081013,0.002,0.375
12113025000081013,0.06,0.675
12113025000081013,2,1
12113025000091011,0.002,0.185
12113025000091011,0.06,0.5
12113025000091011,2,1
12113025000091012,0.002,0.225
12113025000091012,0.06,0.5
12113025000091012,2,1
12113025000091013,0.002,0.265
12113025000091013,0.06,0.55
12113025000091013,2,1
12113025000091014,0.002,0.045
12113025000091014,0.06,0.30000000000000004
12113025000091014,2,1
12113030000021011,0.002,0.15
12113030000021011,0.06,0.975
12113030000021011,2,1
12113030000021012,0.002,0.375
12113030000021012,0.06,0.75
12113030000021012,2,1
12113030000021013,0.002,0.05
12113030000021013,0.06,0.22499999999999998
12113030000021013,2,1
12113030000021014,0.002,0.025
12113030000021014,0.06,0.07499999999999996
12113030000021014,2,1
12113113180011011,0.002,0.215
12113113180011011,0.06,0.8
12113113180011011,2,1
12113113180011012,0.002,0.215
12113113180011012,0.06,0.8
12113113180011012,2,1
12113113180011013,0.002,0.215
12113113180011013,0.06,0.7
12113113180011013,2,1
12113215280021011,0.002,0.19
12113215280021011,0.06,0.7749999999999999
12113215280021011,2,1
12113215280021012,0.002,0.19
12113215280021012,0.06,0.7749999999999999
12113215280021012,2,1
12113215280021013,0.002,0.425
12113215280021013,0.06,0.835
12113215280021013,2,1
12151113250011011,0.002,0.25
12151113250011011,0.06,0.75
12151113250011011,2,1
12151113250011012,0.002,0.31
12151113250011012,0.06,0.65
12151113250011012,2,1
12151113250011013,0.002,0.375
12151113250011013,0.06,0.75
12151113250011013,2,1
12151113250011014,0.002,0.31
12151113250011014,0.06,0.65
12151113250011014,2,1
12151113250011021,0.002,0.2
12151113250011021,0.06,0.7
12151113250011021,2,1
12151113250011022,0.002,0.275
12151113250011022,0.06,0.6
12151113250011022,2,1
12151113250011023,0.002,0.365
12151113250011023,0.06,0.7
12151113250011023,2,1
12151113250011024,0.002,0.275
12151113250011024,0.06,0.6
12151113250011024,2,1
12151113250021011,0.002,0.275
12151113250021011,0.06,0.75
12151113250021011,2,1
12151113250021012,0.002,0.275
12151113250021012,0.06,0.75
12151113250021012,2,1
12151113250041011,0.002,0.275
12151113250041011,0.06,0.75
12151113250041011,2,1
12151113250041012,0.002,0.275
12151113250041012,0.06,0.75
12151113250041012,2,1
12151113250041013,0.002,0.075
12151113250041013,0.06,0.35
12151113250041013,2,1
12151122150031011,0.002,0.265
12151122150031011,0.06,0.65
12151122150031011,2,1
12151122150031012,0.002,0.24
12151122150031012,0.06,0.6
12151122150031012,2,1
12151122150031013,0.002,0.3
12151122150031013,0.06,0.6
12151122150031013,2,1
12151122150031014,0.002,0.3
12151122150031014,0.06,0.6
12151122150031014,2,1
12151122150031015,0.002,0.075
12151122150031015,0.06,0.25
12151122150031015,2,1
12151131000023011,0.002,0.3
12151131000023011,0.06,0.925
12151131000023011,2,1
12151131000023012,0.002,0.3
12151131000023012,0.06,0.925
12151131000023012,2,1
12151131000023013,0.002,0.3
12151131000023013,0.06,0.8500000000000001
12151131000023013,2,1
12151321290051011,0.002,0.275
12151321290051011,0.06,0.725
