Id,H[mm],Theta
15341315000081014,2000,0.347
15341315000081014,4000,0.329
15341315000081014,10000,0.305
15341315000081014,150000,0.196
15352815000011011,0,0.501
15352815000011011,500,0.407
15352815000011011,1000,0.385
15352815000011011,2000,0.362
15352815000011011,4000,0.339
15352815000011011,10000,0.309
15352815000011011,150000,0.153
15352815000011012,0,0.461
15352815000011012,500,0.374
15352815000011012,1000,0.35
15352815000011012,2000,0.325
15352815000011012,4000,0.299
15352815000011012,10000,0.266
15352815000011012,150000,0.146
15352815000011013,0,0.463
15352815000011013,500,0.332
15352815000011013,1000,0.273
15352815000011013,2000,0.227
15352815000011013,4000,0.197
15352815000011013,10000,0.166
15352815000011013,150000,0.086
15352815000011014,0,0.44
15352815000011014,500,0.223
15352815000011014,1000,0.13
15352815000011014,2000,0.1
15352815000011014,4000,0.085
15352815000011014,10000,0.071
15352815000011014,150000,0.034
15352815000011015,0,0.351
15352815000011015,500,0.242
15352815000011015,1000,0.169
15352815000011015,2000,0.14
15352815000011015,4000,0.123
15352815000011015,10000,0.107
15352815000011015,150000,0.065
15352815000231011,0,0.463
15352815000231011,500,0.271
15352815000231011,1000,0.217
15352815000231011,2000,0.185
15352815000231011,4000,0.164
15352815000231011,10000,0.142
15352815000231011,150000,0.063
15352815000231012,0,0.459
15352815000231012,500,0.251
15352815000231012,1000,0.183
15352815000231012,2000,0.145
15352815000231012,4000,0.123
15352815000231012,10000,0.102
15352815000231012,150000,0.051
15352815000231013,0,0.447
15352815000231013,500,0.217
15352815000231013,1000,0.128
15352815000231013,2000,0.099
15352815000231013,4000,0.084
15352815000231013,10000,0.07
15352815000231013,150000,0.035
15352815000231014,0,0.351
15352815000231014,500,0.241
15352815000231014,1000,0.169
15352815000231014,2000,0.14
15352815000231014,4000,0.123
15352815000231014,10000,0.107
15352815000231014,150000,0.065
15352815000251011,0,0.5
15352815000251011,500,0.406
15352815000251011,1000,0.384
15352815000251011,2000,0.36
15352815000251011,4000,0.336
15352815000251011,10000,0.307
15352815000251011,150000,0.151
15352815000251012,0,0.477
15352815000251012,500,0.377
15352815000251012,1000,0.348
15352815000251012,2000,0.317
15352815000251012,4000,0.289
15352815000251012,10000,0.255
15352815000251012,150000,0.13
15352815000251013,0,0.468
15352815000251013,500,0.341
15352815000251013,1000,0.292
15352815000251013,2000,0.25
15352815000251013,4000,0.219
15352815000251013,10000,0.187
15352815000251013,150000,0.099
15352815000251014,0,0.445
15352815000251014,500,0.219
15352815000251014,1000,0.129
15352815000251014,2000,0.099
15352815000251014,4000,0.084
15352815000251014,10000,0.07
15352815000251014,150000,0.034
15352815000251015,0,0.351
15352815000251015,500,0.241
15352815000251015,1000,0.169
15352815000251015,2000,0.14
15352815000251015,4000,0.123
15352815000251015,10000,0.107
15352815000251015,150000,0.065
15352815000031011,0,0.497
15352815000031011,500,0.397
15352815000031011,1000,0.373
15352815000031011,2000,0.349
15352815000031011,4000,0.326
15352815000031011,10000,0.298
15352815000031011,150000,0.153
15352815000031012,0,0.46
15352815000031012,500,0.367
15352815000031012,1000,0.344
15352815000031012,2000,0.32
15352815000031012,4000,0.296
15352815000031012,10000,0.265
15352815000031012,150000,0.154
15352815000031013,0,0.478
15352815000031013,500,0.377
15352815000031013,1000,0.34
15352815000031013,2000,0.302
15352815000031013,4000,0.27
15352815000031013,10000,0.233
15352815000031013,150000,0.113
15352815000031014,0,0.442
15352815000031014,500,0.221
15352815000031014,1000,0.13
15352815000031014,2000,0.1
15352815000031014,4000,0.085
15352815000031014,10000,0.071
15352815000031014,150000,0.034
15352815000031015,0,0.351
15352815000031015,500,0.242
15352815000031015,1000,0.169
15352815000031015,2000,0.14
15352815000031015,4000,0.123
15352815000031015,10000,0.107
15352815000031015,150000,0.065
15352815000041011,0,0.481
15352815000041011,500,0.353
15352815000041011,1000,0.314
15352815000041011,2000,0.28
15352815000041011,4000,0.254
15352815000041011,10000,0.226
15352815000041011,150000,0.113
15352815000041012,0,0.455
15352815000041012,500,0.307
15352815000041012,1000,0.258
15352815000041012,2000,0.222
15352815000041012,4000,0.197
15352815000041012,10000,0.17
15352815000041012,150000,0.097
15352815000041013,0,0.465
15352815000041013,500,0.258
15352815000041013,1000,0.182
15352815000041013,2000,0.14
15352815000041013,4000,0.117
15352815000041013,10000,0.095
15352815000041013,150000,0.045
15352815000041014,0,0.445
15352815000041014,500,0.225
15352815000041014,1000,0.132
15352815000041014,2000,0.101
15352815000041014,4000,0.085
15352815000041014,10000,0.07
15352815000041014,150000,0.033
15352815000041015,0,0.354
15352815000041015,500,0.246
15352815000041015,1000,0.171
15352815000041015,2000,0.141
15352815000041015,4000,0.123
15352815000041015,10000,0.106
15352815000041015,150000,0.064
16111928000011011,0,0.519
16111928000011011,500,0.433
16111928000011011,1000,0.413
16111928000011011,2000,0.395
16111928000011011,4000,0.378
16111928000011011,10000,0.354
16111928000011011,150000,0.239
16111928000011012,0,0.468
16111928000011012,500,0.393
16111928000011012,1000,0.376
16111928000011012,2000,0.361
16111928000011012,4000,0.346
16111928000011012,10000,0.325
16111928000011012,150000,0.25
16111928000011013,0,0.42
16111928000011013,500,0.405
16111928000011013,1000,0.396
16111928000011013,2000,0.386
16111928000011013,4000,0.375
16111928000011013,10000,0.358
16111928000011013,150000,0.294
16152230000011011,0,0.498
16152230000011011,500,0.45
16152230000011011,1000,0.43
16152230000011011,2000,0.414
16152230000011011,4000,0.393
16152230000011011,10000,0.367
16152230000011011,150000,0.195
16152230000011012,0,0.397
16152230000011012,500,0.332
16152230000011012,1000,0.318
16152230000011012,2000,0.31
16152230000011012,4000,0.299
16152230000011012,10000,0.286
16152230000011012,150000,0.224
16152418000031011,0,0.546
16152418000031011,500,0.459
16152418000031011,1000,0.431
16152418000031011,2000,0.408
16152418000031011,4000,0.386
16152418000031011,10000,0.359
16152418000031011,150000,0.225
16152418000031012,0,0.432
16152418000031012,500,0.386
16152418000031012,1000,0.368
16152418000031012,2000,0.35
16152418000031012,4000,0.331
16152418000031012,10000,0.308
16152418000031012,150000,0.225
16152815000021011,0,0.46
16152815000021011,500,0.236
16152815000021011,1000,0.162
16152815000021011,2000,0.133
16152815000021011,4000,0.117
16152815000021011,10000,0.1
16152815000021011,150000,0.043
16152815000021012,0,0.451
16152815000021012,500,0.21
16152815000021012,1000,0.123
16152815000021012,2000,0.095
16152815000021012,4000,0.081
16152815000021012,10000,0.067
16152815000021012,150000,0.034
16152815000021013,0,0.35
16152815000021013,500,0.23
16152815000021013,1000,0.16
16152815000021013,2000,0.134
16152815000021013,4000,0.118
16152815000021013,10000,0.103
16152815000021013,150000,0.064
16152815000042061,0,0.444
16152815000042061,500,0.254
16152815000042061,1000,0.198
16152815000042061,2000,0.174
16152815000042061,4000,0.159
16152815000042061,10000,0.143
16152815000042061,150000,0.076
16152815000042062,0,0.435
16152815000042062,500,0.203
16152815000042062,1000,0.116
16152815000042062,2000,0.092
16152815000042062,4000,0.08
16152815000042062,10000,0.068
16152815000042062,150000,0.034
16152815000045021,0,0.444
16152815000045021,500,0.254
16152815000045021,1000,0.198
16152815000045021,2000,0.174
16152815000045021,4000,0.159
16152815000045021,10000,0.143
16152815000045021,150000,0.076
16152815000045022,0,0.435
16152815000045022,500,0.203
16152815000045022,1000,0.116
16152815000045022,2000,0.092
16152815000045022,4000,0.08
16152815000045022,10000,0.068
16152815000045022,150000,0.034
16152815000045061,0,0.444
16152815000045061,500,0.254
16152815000045061,1000,0.198
16152815000045061,2000,0.174
16152815000045061,4000,0.159
16152815000045061,10000,0.143
16152815000045061,150000,0.076
16152815000045062,0,0.435
16152815000045062,500,0.203
16152815000045062,1000,0.116
16152815000045062,2000,0.092
16152815000045062,4000,0.08
16152815000045062,10000,0.068
16152815000045062,150000,0.034
16152815000052021,0,0.435
16152815000052021,500,0.238
16152815000052021,1000,0.187
16152815000052021,2000,0.168
16152815000052021,4000,0.155
16152815000052021,10000,0.141
16152815000052021,150000,0.078
16152815000052022,0,0.412
16152815000052022,500,0.232
16152815000052022,1000,0.161
16152815000052022,2000,0.138
16152815000052022,4000,0.124
16152815000052022,10000,0.109
16152815000052022,150000,0.062
16221134001011011,0,0.494
16221134001011011,500,0.408
16221134001011011,1000,0.385
16221134001011011,2000,0.362
16221134001011011,4000,0.344
16221134001011011,10000,0.317
16221134001011011,150000,0.195
16221134001011012,0,0.399
16221134001011012,500,0.38
16221134001011012,1000,0.365
16221134001011012,2000,0.35
16221134001011012,4000,0.335
16221134001011012,10000,0.311
16221134001011012,150000,0.171
16221134001011013,0,0.415
16221134001011013,500,0.395
16221134001011013,1000,0.379
16221134001011013,2000,0.364
16221134001011013,4000,0.348
16221134001011013,10000,0.324
16221134001011013,150000,0.17
16221134001031011,0,0.495
16221134001031011,500,0.409
16221134001031011,1000,0.385
16221134001031011,2000,0.363
16221134001031011,4000,0.345
16221134001031011,10000,0.319
16221134001031011,150000,0.198
16221134001031012,0,0.399
16221134001031012,500,0.38
16221134001031012,1000,0.365
16221134001031012,2000,0.35
16221134001031012,4000,0.335
16221134001031012,10000,0.311
16221134001031012,150000,0.171
16221134001031013,0,0.415
16221134001031013,500,0.393
16221134001031013,1000,0.376
16221134001031013,2000,0.361
16221134001031013,4000,0.345
16221134001031013,10000,0.32
16221134001031013,150000,0.169
16221134001031014,0,0.418
16221134001031014,500,0.406
16221134001031014,1000,0.39
16221134001031014,2000,0.376
16221134001031014,4000,0.361
16221134001031014,10000,0.337
16221134001031014,150000,0.171
16221134001041011,0,0.469
16221134001041011,500,0.343
16221134001041011,1000,0.299
16221134001041011,2000,0.266
16221134001041011,4000,0.246
16221134001041011,10000,0.222
16221134001041011,150000,0.135
16221134001041012,0,0.362
16221134001041012,500,0.325
16221134001041012,1000,0.298
16221134001041012,2000,0.279
16221134001041012,4000,0.264
16221134001041012,10000,0.244
16221134001041012,150000,0.149
16221134001041013,0,0.378
16221134001041013,500,0.337
16221134001041013,1000,0.307
16221134001041013,2000,0.287
16221134001041013,4000,0.271
16221134001041013,10000,0.251
16221134001041013,150000,0.147
16221134001041014,0,0.405
16221134001041014,500,0.375
16221134001041014,1000,0.339
16221134001041014,2000,0.324
16221134001041014,4000,0.313
16221134001041014,10000,0.301
16221134001041014,150000,0.214
16221134001041021,0,0.469
16221134001041021,500,0.343
16221134001041021,1000,0.299
16221134001041021,2000,0.266
16221134001041021,4000,0.246
16221134001041021,10000,0.222
16221134001041021,150000,0.135
16221134001041022,0,0.362
16221134001041022,500,0.325
16221134001041022,1000,0.298
16221134001041022,2000,0.279
16221134001041022,4000,0.264
16221134001041022,10000,0.244
16221134001041022,150000,0.149
16221134001041023,0,0.378
16221134001041023,500,0.337
16221134001041023,1000,0.307
16221134001041023,2000,0.287
16221134001041023,4000,0.271
16221134001041023,10000,0.251
16221134001041023,150000,0.147
16221134001041024,0,0.405
16221134001041024,500,0.375
16221134001041024,1000,0.339
16221134001041024,2000,0.324
16221134001041024,4000,0.313
16221134001041024,10000,0.301
16221134001041024,150000,0.214
16221134001051011,0,0.477
16221134001051011,500,0.348
16221134001051011,1000,0.302
16221134001051011,2000,0.269
16221134001051011,4000,0.248
16221134001051011,10000,0.224
16221134001051011,150000,0.135
16221134001051012,0,0.418
16221134001051012,500,0.32
16221134001051012,1000,0.277
16221134001051012,2000,0.248
16221134001051012,4000,0.229
16221134001051012,10000,0.208
16221134001051012,150000,0.135
16221134001051013,0,0.404
16221134001051013,500,0.386
16221134001051013,1000,0.367
16221134001051013,2000,0.353
16221134001051013,4000,0.34
16221134001051013,10000,0.322
16221134001051013,150000,0.208
16221134001051014,0,0.416
16221134001051014,500,0.381
16221134001051014,1000,0.353
16221134001051014,2000,0.336
16221134001051014,4000,0.321
16221134001051014,10000,0.303
16221134001051014,150000,0.193
16221134001081011,0,0.491
16221134001081011,500,0.409
16221134001081011,1000,0.389
16221134001081011,2000,0.364
16221134001081011,4000,0.339
16221134001081011,10000,0.304
16221134001081011,150000,0.139
16221134001081012,0,0.425
16221134001081012,500,0.377
16221134001081012,1000,0.362
16221134001081012,2000,0.345
16221134001081012,4000,0.326
16221134001081012,10000,0.298
16221134001081012,150000,0.174
16221134001081013,0,0.403
16221134001081013,500,0.397
16221134001081013,1000,0.384
16221134001081013,2000,0.371
16221134001081013,4000,0.356
16221134001081013,10000,0.332
16221134001081013,150000,0.167
16221134001091011,0,0.486
16221134001091011,500,0.385
16221134001091011,1000,0.354
16221134001091011,2000,0.327
16221134001091011,4000,0.307
16221134001091011,10000,0.281
16221134001091011,150000,0.17
16221134001091012,0,0.421
16221134001091012,500,0.373
16221134001091012,1000,0.351
16221134001091012,2000,0.333
16221134001091012,4000,0.317
16221134001091012,10000,0.294
16221134001091012,150000,0.182
16221134001091013,0,0.376
16221134001091013,500,0.347
16221134001091013,1000,0.323
16221134001091013,2000,0.304
16221134001091013,4000,0.287
16221134001091013,10000,0.268
16221134001091013,150000,0.185
16221134001091014,0,0.405
16221134001091014,500,0.395
16221134001091014,1000,0.378
16221134001091014,2000,0.366
16221134001091014,4000,0.353
16221134001091014,10000,0.334
16221134001091014,150000,0.189
16221134001102011,0,0.542
16221134001102011,500,0.49
16221134001102011,1000,0.468
16221134001102011,2000,0.445
16221134001102011,4000,0.421
16221134001102011,10000,0.387
16221134001102011,150000,0.186
16221134001102012,0,0.517
16221134001102012,500,0.476
16221134001102012,1000,0.457
16221134001102012,2000,0.437
16221134001102012,4000,0.416
16221134001102012,10000,0.386
16221134001102012,150000,0.188
16221134001102013,0,0.422
16221134001102013,500,0.377
16221134001102013,1000,0.364
16221134001102013,2000,0.345
16221134001102013,4000,0.322
16221134001102013,10000,0.29
16221134001102013,150000,0.12
16221134001102014,0,0.412
16221134001102014,500,0.388
16221134001102014,1000,0.375
16221134001102014,2000,0.358
16221134001102014,4000,0.338
16221134001102014,10000,0.308
16221134001102014,150000,0.118
16221134000331031,0,0.486
16221134000331031,500,0.385
16221134000331031,1000,0.354
16221134000331031,2000,0.327
16221134000331031,4000,0.307
16221134000331031,10000,0.281
16221134000331031,150000,0.17
16221134000331032,0,0.428
16221134000331032,500,0.357
16221134000331032,1000,0.328
16221134000331032,2000,0.305
16221134000331032,4000,0.287
16221134000331032,10000,0.265
16221134000331032,150000,0.17
16221134000331033,0,0.404
16221134000331033,500,0.392
16221134000331033,1000,0.374
16221134000331033,2000,0.361
16221134000331033,4000,0.349
16221134000331033,10000,0.331
16221134000331033,150000,0.209
16221134000332011,0,0.507
16221134000332011,500,0.427
16221134000332011,1000,0.406
16221134000332011,2000,0.384
16221134000332011,4000,0.364
16221134000332011,10000,0.335
16221134000332011,150000,0.198
16221134000332012,0,0.447
16221134000332012,500,0.403
16221134000332012,1000,0.383
16221134000332012,2000,0.366
16221134000332012,4000,0.35
16221134000332012,10000,0.327
16221134000332012,150000,0.209
16221134000332013,0,0.43
16221134000332013,500,0.42
16221134000332013,1000,0.391
16221134000332013,2000,0.381
