0,id,Year,Month,Day,Hour,Minute,Second,Pr_mm,Pet_mm,Temp_c
,23275,2018,1,26,16,1,56,0.509226636,0,17.27596436
,23276,2018,1,26,17,1,56,0.206698984,0,18.01021729
,23277,2018,1,26,18,1,56,0,0.154206573,19.14144287
,23278,2018,1,26,19,1,56,0,0.358362624,20.59258423
,23279,2018,1,26,20,1,56,0,0.557782711,22.26473389
,23280,2018,1,26,21,1,56,0,0.737847004,24.04390869
,23281,2018,1,26,22,1,56,0,0.908840215,25.88009033
,23282,2018,1,26,23,1,56,0,1.007728279,27.4868103
,23283,2018,1,27,0,1,56,0,1.043858822,28.85149536
,23284,2018,1,27,1,1,56,0,1.014890033,29.88118896
,23285,2018,1,27,2,1,56,0,0.919753511,30.50570068
,23286,2018,1,27,3,1,56,0,0.765378645,30.6824585
,23287,2018,1,27,4,1,56,0,0.564395741,30.39940796
,23288,2018,1,27,5,1,56,0,0.333831413,29.6758667
,23289,2018,1,27,6,1,56,0,0.093273302,28.56115112
,23290,2018,1,27,7,1,56,0,0,27.13118896
,23291,2018,1,27,8,1,56,0,0,25.48348389
,23292,2018,1,27,9,1,56,0,0,23.73024902
,23293,2018,1,27,10,1,56,0,0,21.99102173
,23294,2018,1,27,11,1,56,0,0,20.38433228
,23295,2018,1,27,12,1,56,0,0,19.0196167
,23296,2018,1,27,13,1,56,0,0,17.98995361
,23297,2018,1,27,14,1,56,0,0,17.36544189
,23298,2018,1,27,15,1,56,0,0,17.18834839
,23299,2018,1,27,16,1,56,0,0,17.4399353
,23300,2018,1,27,17,1,56,0,0,18.08306274
,23301,2018,1,27,18,1,56,0,0.153837187,19.07393799
,23302,2018,1,27,19,1,56,0,0.359744212,20.34499512
,23303,2018,1,27,20,1,57,0,0.559474225,21.80965576
,23304,2018,1,27,21,1,57,0,0.738560862,23.36806641
,23305,2018,1,27,22,1,57,0,0.874381221,24.38009033
,23306,2018,1,27,23,1,57,0,0.971020141,25.9868103
,23307,2018,1,28,0,1,57,0,1.006711391,27.35149536
,23308,2018,1,28,1,1,57,0,0.986593775,28.38118896
,23309,2018,1,28,2,1,57,0,0.897359627,29.00570068
,23310,2018,1,28,3,1,57,1.252202783,0.74623106,29.1824585
,23311,2018,1,28,4,1,57,0,0.548418961,28.89940796
,23312,2018,1,28,5,1,57,0,0.321625499,28.1758667
,23313,2018,1,28,6,1,57,0,0.085349027,27.06115112
,23314,2018,1,28,7,1,57,0,0,25.63118896
,23315,2018,1,28,8,1,57,0,0,23.98348389
,23316,2018,1,28,9,1,57,0,0,22.23024902
,23317,2018,1,28,10,1,57,0,0,20.49102173
,23318,2018,1,28,11,1,57,0,0,18.88433228
,23319,2018,1,28,12,1,57,0,0,17.5196167
,23320,2018,1,28,13,1,57,0,0,16.48995361
,23321,2018,1,28,14,1,57,0,0,15.86544189
,23322,2018,1,28,15,1,57,0,0,15.68889771
,23323,2018,1,28,16,1,57,0,0,15.99080811
,23324,2018,1,28,17,1,57,0,0,16.76256714
,23325,2018,1,28,18,1,57,0,0.149585961,17.95159302
,23326,2018,1,28,19,1,57,0,0.356590463,19.47689209
,23327,2018,1,28,20,1,57,0,0.55993296,21.23446045
,23328,2018,1,28,21,1,57,0,0.744588673,23.10454712
,23329,2018,1,28,22,1,57,0,0.916434452,26.49035034
,23330,2018,1,28,23,1,57,0,1.01010967,27.69240723
,23331,2018,1,29,0,1,57,0,1.041041804,28.71340332
,23332,2018,1,29,1,1,57,0,1.008193474,29.48375854
,23333,2018,1,29,2,1,57,0,0.910921954,29.95098267
,23334,2018,1,29,3,1,57,0,0.755671936,30.08321533
,23335,2018,1,29,4,1,57,0,0.554177037,29.87148438
,23336,2018,1,29,5,1,57,0,0.322533713,29.33016357
,23337,2018,1,29,6,1,57,0,0.083032573,28.4961792
,23338,2018,1,29,7,1,57,0,0,27.42635498
,23339,2018,1,29,8,1,57,0,0,26.19362793
,23340,2018,1,29,9,1,57,0,0,24.8819519
,23341,2018,1,29,10,1,57,0,0,23.58074341
,23342,2018,1,29,11,1,57,0,0,22.37868652
,23343,2018,1,29,12,1,57,0,0,21.35769043
,23344,2018,1,29,13,1,57,0,0,20.58733521
,23345,2018,1,29,14,1,57,0,0,20.1201416
,23346,2018,1,29,15,1,57,0,0,19.98796997
,23347,2018,1,29,16,1,57,0,0,20.20812378
,23348,2018,1,29,17,1,57,0,0,20.77086792
,23349,2018,1,29,18,1,57,0,0.152496665,21.63787231
,23350,2018,1,29,19,1,57,0,0.359152589,22.75005493
,23351,2018,1,29,20,1,57,0,0.557438179,24.03164063
,23352,2018,1,29,21,1,57,0,0.733195629,25.39522705
,23353,2018,1,29,22,1,57,0,0.855406804,25.50209961
,23354,2018,1,29,23,1,57,0,0.956572534,27.16832886
,23355,2018,1,30,0,1,57,0,1.022947021,28.58355103
,23356,2018,1,30,1,1,57,0,1.004324062,29.6513916
,23357,2018,1,30,2,1,57,0,0.912028539,30.29900513
,23358,2018,1,30,3,1,57,0,0.757637259,30.48232422
,23359,2018,1,30,4,1,57,0,0.555824197,30.18880615
,23360,2018,1,30,5,1,57,0,0.324342924,29.43847046
,23361,2018,1,30,6,1,57,0,0.083046449,28.2824646
,23362,2018,1,30,7,1,57,0,0,26.79955444
,23363,2018,1,30,8,1,57,0,0,25.09078369
,23364,2018,1,30,9,1,57,0,0,23.27263794
,23365,2018,1,30,10,1,57,0,0,21.46898804
,23366,2018,1,30,11,1,57,0,0,19.80278931
,23367,2018,1,30,12,1,57,0,0,18.38753662
,23368,2018,1,30,13,1,57,0,0,17.31972656
,23369,2018,1,30,14,1,57,0,0,16.67208252
,23370,2018,1,30,15,1,57,0,0,16.48873291
,23371,2018,1,30,16,1,57,0,0,16.77596436
,23372,2018,1,30,17,1,57,0,0,17.51021729
,23373,2018,1,30,18,1,57,0,0.146559702,18.64144287
,23374,2018,1,30,19,1,57,0,0.355649274,20.09258423
,23375,2018,1,30,20,1,57,0,0.560079177,21.76473389
,23376,2018,1,30,21,1,57,0,0.744847581,23.54390869
,23377,2018,1,30,22,1,57,0,0.90628257,26.1632019
,23378,2018,1,30,23,1,57,0,1.001823344,27.50808105
,23379,2018,1,31,0,1,57,0,1.034390531,28.65038452
,23380,2018,1,31,1,1,57,0,1.002789708,29.51226196
,23381,2018,1,31,2,1,57,0,0.906061556,30.03499756
,23382,2018,1,31,3,1,57,0,0.750275271,30.18294678
,23383,2018,1,31,4,1,57,0,0.54722419,29.94603882
,23384,2018,1,31,5,1,57,0,0.313825236,29.34041748
,23385,2018,1,31,6,1,57,0,0.078022422,28.40734253
,23386,2018,1,31,7,1,57,0,0,27.2104126
,23387,2018,1,31,8,1,57,0,0,25.83120117
,23388,2018,1,31,9,1,57,0,0,24.36370239
,23389,2018,1,31,10,1,57,0,0,22.90792236
,23390,2018,1,31,11,1,57,0,0,21.56304321
,23391,2018,1,31,12,1,57,0,0,20.42073975
,23392,2018,1,31,13,1,57,0,0,19.55883179
,23393,2018,1,31,14,1,57,0,0,19.03612671
,23394,2018,1,31,15,1,57,0,0,18.88713989
,23395,2018,1,31,16,1,57,0,0,19.03179321
,23396,2018,1,31,17,1,57,0,0,19.40160522
,23397,2018,1,31,18,1,57,0,0.12178925,19.97136841
,23398,2018,1,31,19,1,57,0,0.239323985,20.70223389
,23399,2018,1,31,20,1,57,0,0.368443812,21.54439697
,23400,2018,1,31,21,1,57,0,0.4832329,22.44048462
,23401,2018,1,31,22,1,57,2.883920213,0.561489724,22.19036255
,23402,2018,1,31,23,1,57,0.384681945,0.710819848,23.39241943
,23403,2018,2,1,0,1,57,0,0.826008676,24.41341553
,23404,2018,2,1,1,1,57,0,0.84933301,25.18377075
,23405,2018,2,1,2,1,57,0,0.786722871,25.65099487
,23406,2018,2,1,3,1,57,0,0.654367555,25.78322754
,23407,2018,2,1,4,1,57,0.846503593,0.476491638,25.57149658
,23408,2018,2,1,5,1,57,0.26155528,0.272963429,25.03017578
,23409,2018,2,1,6,1,57,2.360747429,0.060731134,24.19619141
,23410,2018,2,1,7,1,57,0,0,23.12636719
,23411,2018,2,1,8,1,57,2.420517849,0,21.89364014
,23412,2018,2,1,9,1,57,1.635653549,0,20.58196411
,23413,2018,2,1,10,1,57,5.392708816,0,19.28075562
,23414,2018,2,1,11,1,57,1.748256502,0,18.07869873
,23415,2018,2,1,12,1,57,0,0,17.05770264
,23416,2018,2,1,13,1,57,2.81130895,0,16.28734741
,23417,2018,2,1,14,1,57,2.674346091,0,15.82015381
,23418,2018,2,1,15,1,57,2.413776703,0,15.68694458
,23419,2018,2,1,16,1,57,12.27684878,0,15.81063232
,23420,2018,2,1,17,1,57,4.784065299,0,16.12682495
,23421,2018,2,1,18,1,57,5.607171915,0.097920958,16.61400757
,23422,2018,2,1,19,1,57,0.67168969,0.188272737,17.23894653
,23423,2018,2,1,20,1,57,0.609571463,0.271179772,17.95906982
,23424,2018,2,1,21,1,57,0.304785732,0.356374745,18.72530518
,23425,2018,2,1,22,1,57,0,0.450448046,18.13274536
,23426,2018,2,1,23,1,57,0,0.629227899,19.28719482
,23427,2018,2,2,0,1,57,0,0.741062686,20.26775513
,23428,2018,2,2,1,1,57,0,0.768753525,21.00759277
,23429,2018,2,2,2,1,57,0,0.71487925,21.45632324
,23430,2018,2,2,3,1,57,0,0.59392798,21.58330688
,23431,2018,2,2,4,1,57,0,0.430175278,21.37993774
,23432,2018,2,2,5,1,57,0,0.243011062,20.8600708
,23433,2018,2,2,6,1,57,0,0.048411377,20.05913696
,23434,2018,2,2,7,1,57,0,0,19.03167114
,23435,2018,2,2,8,1,57,0,0,17.8477417
,23436,2018,2,2,9,1,57,0,0,16.58803711
,23437,2018,2,2,10,1,57,0,0,15.3383728
,23438,2018,2,2,11,1,57,0,0,14.18392334
,23439,2018,2,2,12,1,57,0,0,13.20336304
,23440,2018,2,2,13,1,57,0,0,12.46349487
,23441,2018,2,2,14,1,57,0,0,12.01479492
,23442,2018,2,2,15,1,57,0,0,11.88814697
,23443,2018,2,2,16,1,57,0,0,12.12294922
,23444,2018,2,2,17,1,57,0,0,12.72322998
,23445,2018,2,2,18,1,57,0,0.118692078,13.64803467
,23446,2018,2,2,19,1,57,0,0.301720283,14.83434448
,23447,2018,2,2,20,1,57,0,0.480674411,16.20137939
,23448,2018,2,2,21,1,57,0,0.642572471,17.65587769
,23449,2018,2,2,22,1,57,0,0.746383332,17.31899414
,23450,2018,2,2,23,1,57,0,0.858131447,19.24706421
,23451,2018,2,3,0,1,57,0,0.907497015,20.88469849
,23452,2018,2,3,1,1,57,0,0.889231393,22.12029419
,23453,2018,2,3,2,1,57,0,0.805966905,22.86971436
,23454,2018,2,3,3,1,57,0,0.665294006,23.08181152
,23455,2018,2,3,4,1,57,0,0.480314833,22.7421814
,23456,2018,2,3,5,1,57,0,0.268720381,21.87392578
,23457,2018,2,3,6,1,57,0,0.05074422,20.53624878
,23458,2018,2,3,7,1,57,0,0,18.8203064
,23459,2018,2,3,8,1,57,0,0,16.84304199
,23460,2018,2,3,9,1,57,0,0,14.73919067
,23461,2018,2,3,10,1,57,0,0,12.65212402
,23462,2018,2,3,11,1,57,0,0,10.72405396
,23463,2018,2,3,12,1,57,0,0,9.086419678
,23464,2018,2,3,13,1,57,0,0,7.850793457
,23465,2018,2,3,14,1,57,0,0,7.101403809
,23466,2018,2,3,15,1,57,0,0,6.888726807
,23467,2018,2,3,16,1,57,0,0,7.178063965
,23468,2018,2,3,17,1,57,0,0,7.917687988
,23469,2018,2,3,18,1,57,0,0.105801584,9.057183838
,23470,2018,2,3,19,1,57,0,0.276750012,10.51891479
,23471,2018,2,3,20,1,57,0,0.448516279,12.20324097
,23472,2018,2,3,21,1,57,0,0.608346425,13.99541626
,23473,2018,2,3,22,1,57,0,0.769934966,17.55309448
,23474,2018,2,3,23,1,57,0,0.853400386,18.60045776
,23475,2018,2,4,0,1,57,0,0.88173087,19.49001465
,23476,2018,2,4,1,1,57,0,0.853959762,20.16121826
,23477,2018,2,4,2,1,57,0,0.768853235,20.56832275
,23478,2018,2,4,3,1,57,0,0.631887408,20.68352661
,23479,2018,2,4,4,1,57,0,0.453781802,20.49904785
,23480,2018,2,4,5,1,57,0,0.249878067,20.02739868
,23481,2018,2,4,6,1,57,0,0.042468444,19.30077515
,23482,2018,2,4,7,1,57,0,0,18.36864624
,23483,2018,2,4,8,1,57,0,0,17.29454956
,23484,2018,2,4,9,1,57,0,0,16.15172729
,23485,2018,2,4,10,1,57,0,0,15.01799927
,23486,2018,2,4,11,1,57,0,0,13.9706665
,23487,2018,2,4,12,1,57,0,0,13.0810791
,23488,2018,2,4,13,1,57,0,0,12.40987549
,23489,2018,2,4,14,1,57,0,0,12.00280151
,23490,2018,2,4,15,1,57,0,0,11.88845215
,23491,2018,2,4,16,1,57,0,0,12.15050659
,23492,2018,2,4,17,1,57,0,0,12.82045898
,23493,2018,2,4,18,1,57,0,0.116573916,13.85259399
,23494,2018,2,4,19,1,57,0,0.305672729,15.17662964
,23495,2018,2,4,20,1,57,0,0.491669227,16.70229492
,23496,2018,2,4,21,1,57,0,0.660936174,18.32564697
,23497,2018,2,4,22,1,57,0,0.794355001,19.65126953
,23498,2018,2,4,23,1,57,0,0.887947273,21.23418579
,23499,2018,2,5,0,1,57,0,0.923322164,22.57866821
,23500,2018,2,5,1,1,57,0,0.898438098,23.59310303
,23501,2018,2,5,2,1,57,0,0.814992411,24.2083374
,23502,2018,2,5,3,1,57,0,0.671914255,24.3824707
,23503,2018,2,5,4,1,58,0.67447935,0.484308024,24.10363159
,23504,2018,2,5,5,1,58,0.219517882,0.269715616,23.39083252
,23505,2018,2,5,6,1,58,0.498700072,0.047329839,22.29259644
,23506,2018,2,5,7,1,58,0,0,20.88384399
,23507,2018,2,5,8,1,58,0,0,19.26052246
,23508,2018,2,5,9,1,58,0,0,17.53328857
,23509,2018,2,5,10,1,58,0.201015224,0,15.81981812
,23510,2018,2,5,11,1,58,0,0,14.23693237
,23511,2018,2,5,12,1,58,0,0,12.89244995
,23512,2018,2,5,13,1,58,0,0,11.87801514
,23513,2018,2,5,14,1,58,0,0,11.26278076
,23514,2018,2,5,15,1,58,0,0,11.0883728
,23515,2018,2,5,16,1,58,0,0,11.34417114
,23516,2018,2,5,17,1,58,0,0,11.99801025
,23517,2018,2,5,18,1,58,0,0.112048365,13.00539551
,23518,2018,2,5,19,1,58,0,0.298702216,14.29766235
,23519,2018,2,5,20,1,58,0,0.482408359,15.78670654
,23520,2018,2,5,21,1,58,0,0.649728463,17.37111816
,23521,2018,2,5,22,1,58,0,0.755888585,19.58358154
,23522,2018,2,5,23,1,58,0,0.839990564,20.82134399
,23523,2018,2,6,0,1,58,0,0.869246491,21.87267456
,23524,2018,2,6,1,1,58,0,0.84266474,22.66588745
,23525,2018,2,6,2,1,58,0,0.758800714,23.14699707
,23526,2018,2,6,3,1,58,0,0.623770291,23.2831665
,23527,2018,2,6,4,1,58,0,0.448720268,23.06511841
,23528,2018,2,6,5,1,58,0,0.248620112,22.50774536
,23529,2018,2,6,6,1,58,0,0.040562798,21.64898071
,23530,2018,2,6,7,1,58,0,0,20.5473877
,23531,2018,2,6,8,1,58,0,0,19.27800903
,23532,2018,2,6,9,1,58,0,0,17.92739258
,23533,2018,2,6,10,1,58,0,0,16.58754883
,23534,2018,2,6,11,1,58,0,0,15.34978638
,23535,2018,2,6,12,1,58,0,0,14.29845581
,23536,2018,2,6,13,1,58,0,0,13.5052124
,23537,2018,2,6,14,1,58,0,0,13.0241333
,23538,2018,2,6,15,1,58,0,0,12.88820801
,23539,2018,2,6,16,1,58,0,0,13.12929688
,23540,2018,2,6,17,1,58,0,0,13.7456604
,23541,2018,2,6,18,1,58,0,0.111921821,14.69524536
,23542,2018,2,6,19,1,58,0,0.301376334,15.91335449
,23543,2018,2,6,20,1,58,0,0.486388395,17.31694946
,23544,2018,2,6,21,1,58,0,0.653521915,18.81044922
,23545,2018,2,6,22,1,58,0,0.775253051,19.40209351
,23546,2018,2,6,23,1,58,0,0.868715346,21.06832275
,23547,2018,2,7,0,1,58,0,0.913417491,22.48354492
,23548,2018,2,7,1,1,58,0,0.897791353,23.5513855
,23549,2018,2,7,2,1,58,0,0.81256777,24.19899902
,23550,2018,2,7,3,1,58,0,0.668444554,24.38231812
,23551,2018,2,7,4,1,58,0,0.479679322,24.08880005
,23552,2018,2,7,5,1,58,0,0.26379418,23.33846436
,23553,2018,2,7,6,1,58,0,0.040352927,22.1824585
,23554,2018,2,7,7,1,58,0,0,20.69954834
,23555,2018,2,7,8,1,58,0,0,18.99077759
,23556,2018,2,7,9,1,58,0,0,17.17263184
,23557,2018,2,7,10,1,58,0,0,15.36898193
,23558,2018,2,7,11,1,58,0,0,13.7027832
,23559,2018,2,7,12,1,58,0,0,12.28753052
,23560,2018,2,7,13,1,58,0,0,11.21972046
,23561,2018,2,7,14,1,58,0,0,10.57207642
,23562,2018,2,7,15,1,58,0,0,10.38897095
,23563,2018,2,7,16,1,58,0,0,10.69927368
,23564,2018,2,7,17,1,58,0,0,11.49245605
,23565,2018,2,7,18,1,58,0,0.106196101,12.71453247
,23566,2018,2,7,19,1,58,0,0.294722209,14.28218994
,23567,2018,2,7,20,1,58,0,0.482872361,16.08858643
,23568,2018,2,7,21,1,58,0,0.65657805,18.01064453
,23569,2018,2,7,22,1,58,0,0.816561049,21.0208374
,23570,2018,2,7,23,1,58,0,0.909379567,22.41329346
,23571,2018,2,8,0,1,58,0,0.942205137,23.59603271
,23572,2018,2,8,1,1,58,0,0.91399916,24.48842773
,23573,2018,2,8,2,1,58,0,0.822978443,25.02965698
,23574,2018,2,8,3,1,58,0,0.675496471,25.18285522
,23575,2018,2,8,4,1,58,0.492722145,0.483512442,24.93755493
,23576,2018,2,8,5,1,58,0.212263898,0.26349246,24.31051025
,23577,2018,2,8,6,1,58,0.106131949,0.038284255,23.34441528
,23578,2018,2,8,7,1,58,0,0,22.10512695
,23579,2018,2,8,8,1,58,0,0,20.6770874
,23580,2018,2,8,9,1,58,0,0,19.15761719
,23581,2018,2,8,10,1,58,0.355633849,0,17.65029297
,23582,2018,2,8,11,1,58,0.711267698,0,16.2578064
,23583,2018,2,8,12,1,58,0.454797118,0,15.07506714
,23584,2018,2,8,13,1,58,0,0,14.18267212
,23585,2018,2,8,14,1,58,0,0,13.64144287
,23586,2018,2,8,15,1,58,0,0,13.48742065
,23587,2018,2,8,16,1,58,0,0,13.65725098
,23588,2018,2,8,17,1,58,0,0,14.09136353
,23589,2018,2,8,18,1,58,0,0.091904149,14.76021729
,23590,2018,2,8,19,1,58,0,0.24009918,15.61818848
,23591,2018,2,8,20,1,58,0,0.387140026,16.60680542
,23592,2018,2,8,21,1,58,0.057752062,0.51756209,17.65874634
,23593,2018,2,8,22,1,58,0,0.628668582,19.34301147
,23594,2018,2,8,23,1,58,0,0.693151378,20.09279785
,23595,2018,2,9,0,1,58,0,0.712225039,20.72966919
,23596,2018,2,9,1,1,58,0,0.686507847,21.21019897
,23597,2018,2,9,2,1,58,0,0.615251076,21.50161133
,23598,2018,2,9,3,1,58,0,0.492912659,21.58410034
,23599,2018,2,9,4,1,58,0.498139183,0.331329677,21.45202026
,23600,2018,2,9,5,1,58,1.42115308,0.16035368,21.11437378
,23601,2018,2,9,6,1,58,1.806654735,0.017831704,20.59417114
,23602,2018,2,9,7,1,58,2.124827821,0,19.92687378
,23603,2018,2,9,8,1,58,0,0,19.15792236
,23604,2018,2,9,9,1,58,0,0,18.33974609
,23605,2018,2,9,10,1,58,0,0,17.5281311
,23606,2018,2,9,11,1,58,0,0,16.77831421
,23607,2018,2,9,12,1,58,0,0,16.14147339
,23608,2018,2,9,13,1,58,0,0,15.6609436
,23609,2018,2,9,14,1,58,0,0,15.36953125
,23610,2018,2,9,15,1,58,0,0,15.28701172
,23611,2018,2,9,16,1,58,0,0,15.41698608
,23612,2018,2,9,17,1,58,0,0,15.74929199
,23613,2018,2,9,18,1,58,0,0.062525978,16.26122437
,23614,2018,2,9,19,1,58,1.295431866,0.174468703,16.91793213
,23615,2018,2,9,20,1,58,0.480846124,0.280593347,17.67467651
,23616,2018,2,9,21,1,58,0,0.373471179,18.47985229
,23617,2018,2,9,22,1,58,0.819465378,0.455685222,20.41768799
,23618,2018,2,9,23,1,58,0,0.498716952,20.77471313
,23619,2018,2,10,0,1,58,1.018107287,0.509221631,21.07799683
,23620,2018,2,10,1,1,58,0.397448253,0.488485384,21.30681763
,23621,2018,2,10,2,1,58,0.54592418,0.436348724,21.44558105
,23622,2018,2,10,3,1,58,1.842535683,0.344884582,21.48485718
,23623,2018,2,10,4,1,58,0.832090969,0.224829637,21.42196045
,23624,2018,2,10,5,1,58,1.664181938,0.103770464,21.26119385
,23625,2018,2,10,6,1,58,0,0.009193351,21.01345215
,23626,2018,2,10,7,1,58,2.232681261,0,20.69570313
,23627,2018,2,10,8,1,58,1.766280388,0,20.32952271
,23628,2018,2,10,9,1,58,0.427916471,0,19.9399353
,23629,2018,2,10,10,1,58,0,0,19.55343018
,23630,2018,2,10,11,1,58,0,0,19.19637451
,23631,2018,2,10,12,1,58,0,0,18.89312134
,23632,2018,2,10,13,1,58,0,0,18.66430054
,23633,2018,2,10,14,1,58,0,0,18.52553711
,23634,2018,2,10,15,1,58,0,0,18.48644409
,23635,2018,2,10,16,1,58,0,0,18.5682312
,23636,2018,2,10,17,1,58,2.910668729,0,18.77724609
,23637,2018,2,10,18,1,58,1.455334364,0.027702434,19.09926758
,23638,2018,2,10,19,1,58,0,0.077499557,19.51238403
,23639,2018,2,10,20,1,58,3.419934539,0.124042272,19.9883667
,23640,2018,2,10,21,1,58,6.50834199,0.164115219,20.49486694
,23641,2018,2,10,22,1,58,0,0.19629662,21.42446289
,23642,2018,2,10,23,1,58,0.214034852,0.214706393,21.74581299
,23643,2018,2,11,0,1,58,0.107017426,0.219069247,22.01873169
,23644,2018,2,11,1,1,58,0.563297537,0.210009413,22.22466431
,23645,2018,2,11,2,1,58,0.665906759,0.187465092,22.34957275
,23646,2018,2,11,3,1,58,1.237245509,0.14635644,22.38491211
,23647,2018,2,11,4,1,58,1.339596813,0.092608338,22.32833252
,23648,2018,2,11,5,1,58,0.87912759,0.040859712,22.18361816
,23649,2018,2,11,6,1,58,0.143578887,0.003165634,21.96065674
,23650,2018,2,11,7,1,58,0,0,21.67467651
,23651,2018,2,11,8,1,58,0.864153728,0,21.34514771
,23652,2018,2,11,9,1,58,1.115157618,0,20.99450073
,23653,2018,2,11,10,1,58,2.27888627,0,20.64666138
,23654,2018,2,11,11,1,58,1.265363884,0,20.32531128
,23655,2018,2,11,12,1,58,0.260047382,0,20.05236206
,23656,2018,2,11,13,1,58,0,0,19.84642944
,23657,2018,2,11,14,1,58,0,0,19.72155151
,23658,2018,2,11,15,1,58,0,0,19.6866394
,23659,2018,2,11,16,1,58,0,0,19.78307495
,23660,2018,2,11,17,1,58,0,0,20.02959595
,23661,2018,2,11,18,1,58,0,0.038806425,20.40944824
,23662,2018,2,11,19,1,58,12.10047211,0.110177753,20.89669189
,23663,2018,2,11,20,1,58,9.739496745,0.177032896,21.45812378
,23664,2018,2,11,21,1,58,0.808417506,0.23474195,22.05553589
,23665,2018,2,11,22,1,58,0,0.280585577,22.96853027
,23666,2018,2,11,23,1,58,0,0.307490845,23.40886841
,23667,2018,2,12,0,1,58,0,0.314178993,23.78289185
,23668,2018,2,12,1,1,58,0,0.301486376,24.06511841
,23669,2018,2,12,2,1,58,0,0.269247626,24.23626099
,23670,2018,2,12,3,1,58,0,0.210788654,24.2847229
,23671,2018,2,12,4,1,58,0,0.134193688,24.20714722
,23672,2018,2,12,5,1,58,0,0.059606675,24.00884399
,23673,2018,2,12,6,1,58,0,0.00531792,23.70333252
,23674,2018,2,12,7,1,58,0,0,23.31139526
,23675,2018,2,12,8,1,58,0,0,22.85979614
,23676,2018,2,12,9,1,58,0,0,22.37929688
,23677,2018,2,12,10,1,58,0,0,21.9026123
,23678,2018,2,12,11,1,58,0,0,21.46227417
,23679,2018,2,12,12,1,58,0,0,21.08822021
,23680,2018,2,12,13,1,58,0.838631939,0,20.80602417
,23681,2018,2,12,14,1,58,0,0,20.63485107
,23682,2018,2,12,15,1,58,0,0,20.58742676
,23683,2018,2,12,16,1,58,0,0,20.75512085
,23684,2018,2,12,17,1,58,0,0,21.18389282
,23685,2018,2,12,18,1,58,0,0.070621085,21.84447632
,23686,2018,2,12,19,1,58,3.062825883,0.204376687,22.69185791
,23687,2018,2,12,20,1,58,2.834119834,0.331311021,23.66829834
,23688,2018,2,12,21,1,58,0.436129107,0.442494958,24.70723877
,23689,2018,2,12,22,1,58,0.517352019,0.519523921,24.58577881
,23690,2018,2,12,23,1,58,1.034704037,0.572796038,25.41738281
,23691,2018,2,13,0,1,58,0.952694565,0.588056981,26.12374268
,23692,2018,2,13,1,1,58,0,0.577100436,26.65670166
,23693,2018,2,13,2,1,58,0,0.551952806,26.97994385
,23694,2018,2,13,3,1,58,0,0.458734023,27.07143555
,23695,2018,2,13,4,1,58,0,0.326476555,26.92492065
,23696,2018,2,13,5,1,58,0,0.175281326,26.55043945
,23697,2018,2,13,6,1,58,0,0.01694222,25.97347412
,23698,2018,2,13,7,1,58,0,0,25.2333313
,23699,2018,2,13,8,1,58,0,0,24.38048706
,23700,2018,2,13,9,1,58,0,0,23.47304688
,23701,2018,2,13,10,1,58,0.707174768,0,22.57283936
,23702,2018,2,13,11,1,58,1.414349535,0,21.74120483
,23703,2018,2,13,12,1,59,0,0,21.03484497
,23704,2018,2,13,13,1,59,1.805805834,0,20.50188599
,23705,2018,2,13,14,1,59,2.996101277,0,20.17867432
,23706,2018,2,13,15,1,59,3.663028358,0,20.08638916
,23707,2018,2,13,16,1,59,0,0,20.16185913
,23708,2018,2,13,17,1,59,0,0,20.35482178
,23709,2018,2,13,18,1,59,0,0.057688216,20.65206299
,23710,2018,2,13,19,1,59,0,0.17041598,21.03338013
,23711,2018,2,13,20,1,59,0,0.275511149,21.47280273
,23712,2018,2,13,21,1,59,0,0.402232283,21.94030151
,23713,2018,2,13,22,1,59,1.838975353,0.628228066,21.66091309
,23714,2018,2,13,23,1,59,4.005342256,0.809494522,23.11623535
,23715,2018,2,14,0,1,59,5.440936889,0.893550285,24.35234985
,23716,2018,2,14,1,1,59,4.908454139,0.888260314,25.28502808
,23717,2018,2,14,2,1,59,1.188413124,0.805017888,25.85067139
,23718,2018,2,14,3,1,59,6.671912968,0.658388482,26.01079712
,23719,2018,2,14,4,1,59,0,0.465910416,25.75441895
,23720,2018,2,14,5,1,59,0,0.245846983,25.09905396
,23721,2018,2,14,6,1,59,1.758221653,0.017233559,24.08934937
,23722,2018,2,14,7,1,59,0,0,22.79415283
,23723,2018,2,14,8,1,59,0.951509515,0,21.30166016
,23724,2018,2,14,9,1,59,1.859743381,0,19.71361694
,23725,2018,2,14,10,1,59,0,0,18.13826904
,23726,2018,2,14,11,1,59,0,0,16.68294678
,23727,2018,2,14,12,1,59,0,0,15.44683228
,23728,2018,2,14,13,1,59,0,0,14.51415405
,23729,2018,2,14,14,1,59,0,0,13.94851074
,23730,2018,2,14,15,1,59,0,0,13.78762207
,23731,2018,2,14,16,1,59,0.588317576,0,13.97423706
,23732,2018,2,14,17,1,59,0,0,14.45122681
,23733,2018,2,14,18,1,59,0.954875373,0.079610792,15.18612061
,23734,2018,2,14,19,1,59,0,0.248265773,16.12880859
,23735,2018,2,14,20,1,59,0,0.411289919,17.2151123
,23736,2018,2,14,21,1,59,0,0.556342246,18.37093506
,23737,2018,2,14,22,1,59,0,0.663259183,18.87679443
,23738,2018,2,14,23,1,59,0,0.740432704,20.15026245
,23739,2018,2,15,0,1,59,0,0.788177946,21.23189697
